排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,050303,國立苗栗高中,公立,竹苗區學校名錄,高中,,苗栗縣,苗栗市,苗栗縣苗栗市至公路183號,https://www.mlsh.mlc.edu.tw/,(037)320072,普通科(日)；美術班(日),,,請以各校當年度公告為準,國立苗栗高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索；另設美術班等特色班別。,國立苗栗高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,國立苗栗高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立苗栗高中：可由臺鐵苗栗站轉乘苗栗市區公車至至公路周邊站點，再步行到校。,國立苗栗高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8B%97%E6%A0%97%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E8%87%B3%E5%85%AC%E8%B7%AF183%E8%99%9F,https://www.mlsh.mlc.edu.tw/,https://www.mlsh.mlc.edu.tw/,https://www.mlsh.mlc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8B%97%E6%A0%97%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E8%87%B3%E5%85%AC%E8%B7%AF183%E8%99%9F,https://www.mlsh.mlc.edu.tw/,https://www.mlsh.mlc.edu.tw/,https://www.mlsh.mlc.edu.tw/,2026-09-08
,050310,國立竹南高中,公立,竹苗區學校名錄,綜高,,苗栗縣,竹南鎮,苗栗縣竹南鎮中正路98號,https://www.cnsh.mlc.edu.tw/home,(037)476855,普通科(日)；化工科(日),,,請以各校當年度公告為準,國立竹南高中：115學年度同時設普通科與化工科；普通科另規劃數位理工、財經人文等實驗學習方向，課程包含校訂必修、多元選修及探究實作。,國立竹南高中：普通科以自然／社會探究、自主學習與實驗班專題為主；化工科另有化工實驗、專業實作與專題製作。,國立竹南高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立竹南高中：可由臺鐵竹南站前往中正路校區，亦可利用竹南市區公車至學校周邊站點後步行到校。,學校設有學生住宿申請。115學年度高一新生專區提供住宿申請表，住宿生依校方程序辦理。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%8D%97%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF98%E8%99%9F,https://www.cnsh.mlc.edu.tw/ischool/publish_page/3/?cid=37,https://www.cnsh.mlc.edu.tw/ischool/publish_page/3/?cid=37,https://www.cnsh.mlc.edu.tw/home,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E7%AB%B9%E5%8D%97%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF98%E8%99%9F,https://www.cnsh.mlc.edu.tw/home?cid=4042,https://www.cnsh.mlc.edu.tw/home,https://www.cnsh.mlc.edu.tw/home,2026-09-08
,050314,國立卓蘭高中,公立,竹苗區學校名錄,綜高,,苗栗縣,卓蘭鎮,苗栗縣卓蘭鎮老庄161號,https://www.jlsh.mlc.edu.tw/,(04)25892007,普通科(日)；商業經營科(日)；國際貿易科(日)；資料處理科(日)；資料處理科(夜)；電子商務科(日)；應用英語科(日)；幼兒保育科(日),,,請以各校當年度公告為準,國立卓蘭高中的115學年度課程涵蓋商業經營科、國際貿易科、資料處理科、電子商務科、應用英語科、幼兒保育科等方向，各科配置專業核心、校訂選修與實作課程。,國立卓蘭高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有學生專車。115學年度校方持續公布學生專車路線與到站時間，供卓蘭及周邊地區學生上下學使用。,國立卓蘭高中：可由豐原、東勢或苗栗方向搭客運至卓蘭市區，再轉乘卓蘭地區交通前往老庄校區。,國立卓蘭高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%93%E8%98%AD%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%8D%93%E8%98%AD%E9%8E%AE%E8%80%81%E5%BA%84161%E8%99%9F,https://www.jlsh.mlc.edu.tw/p/405-1012-186257%2Cc2910.php,https://www.jlsh.mlc.edu.tw/p/405-1012-186257%2Cc2910.php,https://www.jlsh.mlc.edu.tw/p/412-1012-1882.php?Lang=zh-tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%8D%93%E8%98%AD%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%8D%93%E8%98%AD%E9%8E%AE%E8%80%81%E5%BA%84161%E8%99%9F,https://www.jlsh.mlc.edu.tw/,https://www.jlsh.mlc.edu.tw/,https://www.jlsh.mlc.edu.tw/,2026-09-08
,050315,國立苑裡高中,公立,竹苗區學校名錄,高中,,苗栗縣,苑裡鎮,苗栗縣苑裡鎮育才街100號,https://www.ylsh.mlc.edu.tw/,(037)868680,普通科(日)；美術班(日),,,請以各校當年度公告為準,國立苑裡高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習及生涯探索；另設美術班等特色班別。,國立苑裡高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,國立苑裡高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,國立苑裡高中：可由臺鐵苑裡站步行約900公尺到校；亦可搭97、616、662、839等公車至學校周邊。,學校設有學生宿舍。115學年度新生可申請住宿，宿舍採4人房並設自習、洗衣等公共空間。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8B%91%E8%A3%A1%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%91%E8%A3%A1%E9%8E%AE%E8%82%B2%E6%89%8D%E8%A1%97100%E8%99%9F,https://www.ylsh.mlc.edu.tw/,https://www.ylsh.mlc.edu.tw/,https://www.ylsh.mlc.edu.tw/,https://www1.ylsh.mlc.edu.tw/?p=44,https://www.ylsh.mlc.edu.tw/freshman/%E4%BD%8F%E5%AE%BF%E8%A6%8F%E5%AE%9A/,https://www.ylsh.mlc.edu.tw/,https://www.ylsh.mlc.edu.tw/,2026-09-08
,050401,國立大湖農工,公立,竹苗區學校名錄,高職,,苗栗縣,大湖鄉,苗栗縣大湖鄉大寮村竹高屋68號,https://www.thvs.mlc.edu.tw/,(037)992216,園藝科(日)；食品加工科(日)；機械科(日)；電機科(日)；室內空間設計科(日)；綜合職能科(日)；水電技術科(日),,,請以各校當年度公告為準,國立大湖農工：115學年度以園藝、食品加工、機械、電機、室內空間設計等專業科別為主，結合農業、食品、機電與設計實作課程。,國立大湖農工的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有交通車。115學年度第一學期校方公布學生交通車名單、路線與搭乘安排，供學生上下學使用。,國立大湖農工：可由臺鐵苗栗站轉乘往大湖方向的客運，在大湖農工／大湖市區周邊站點下車後步行到校。,學校設有學生宿舍。115學年度第一學期公布住宿名單與入住安排，住宿生依宿舍生活規範管理。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%A4%A7%E6%B9%96%E8%BE%B2%E5%B7%A5%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%A4%A7%E6%B9%96%E9%84%89%E5%A4%A7%E5%AF%AE%E6%9D%91%E7%AB%B9%E9%AB%98%E5%B1%8B68%E8%99%9F,https://www.thvs.mlc.edu.tw/%E8%A1%8C%E6%94%BF%E5%96%AE%E4%BD%8D/%E6%95%99%E5%8B%99%E8%99%95/%E6%95%99%E5%8B%99%E8%99%95-%E7%B8%BD%E9%AB%94%E8%AA%B2%E7%A8%8B%E8%A8%88%E7%95%AB%E6%9B%B8%E5%8F%8A%E5%AD%B8%E7%94%9F%E9%81%B8%E8%AA%B2%E6%89%8B%E5%86%8A/,https://www.thvs.mlc.edu.tw/%E8%A1%8C%E6%94%BF%E5%96%AE%E4%BD%8D/%E6%95%99%E5%8B%99%E8%99%95/%E6%95%99%E5%8B%99%E8%99%95-%E7%B8%BD%E9%AB%94%E8%AA%B2%E7%A8%8B%E8%A8%88%E7%95%AB%E6%9B%B8%E5%8F%8A%E5%AD%B8%E7%94%9F%E9%81%B8%E8%AA%B2%E6%89%8B%E5%86%8A/,https://www.thvs.mlc.edu.tw/%E8%A1%8C%E6%94%BF%E5%96%AE%E4%BD%8D/%E5%AD%B8%E5%8B%99%E8%99%95/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%A4%A7%E6%B9%96%E8%BE%B2%E5%B7%A5%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%A4%A7%E6%B9%96%E9%84%89%E5%A4%A7%E5%AF%AE%E6%9D%91%E7%AB%B9%E9%AB%98%E5%B1%8B68%E8%99%9F,https://www.thvs.mlc.edu.tw/%E8%A1%8C%E6%94%BF%E5%96%AE%E4%BD%8D/%E5%AD%B8%E5%8B%99%E8%99%95/,https://www.thvs.mlc.edu.tw/,https://www.thvs.mlc.edu.tw/,2026-09-08
,050404,國立苗栗農工,公立,竹苗區學校名錄,高職,,苗栗縣,苗栗市,苗栗縣苗栗市經國路二段491號,https://www.mlaivs.mlc.edu.tw/,(037)329281,農場經營科(日)；園藝科(日)；森林科(日)；食品加工科(日)；畜產保健科(日)；機械科(日)；板金科(日)；電機科(日)；化工科(日)；電機空調科(日)；生物產業機電科(日)；家政科(日)；餐飲服務科(日)；茶葉技術科(日)；家電技術科(日)；電腦繪圖科(日),,,請以各校當年度公告為準,國立苗栗農工：115學年度涵蓋農場經營、園藝、森林、食品加工、畜產保健、機械、板金、電機、化工等多元專業科別，強調農工跨域與技術實作。,國立苗栗農工的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有交通車。115學年度新生專區提供交通車資訊與搭乘須知，學生可依校方路線辦理通學。,國立苗栗農工：可由臺鐵苗栗站轉乘苗栗市區公車至經國路二段周邊站點，再步行到校。,學校設有學生宿舍。115學年度新生可提出住宿申請，校方公布住宿申請表、入住注意事項與宿舍生活規定。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8B%97%E6%A0%97%E8%BE%B2%E5%B7%A5%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E7%B6%93%E5%9C%8B%E8%B7%AF%E4%BA%8C%E6%AE%B5491%E8%99%9F,https://www.mlaivs.mlc.edu.tw/,https://www.mlaivs.mlc.edu.tw/,https://www.mlaivs.mlc.edu.tw/ischool/publish_page/149/?cid=3863,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8B%97%E6%A0%97%E8%BE%B2%E5%B7%A5%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E7%B6%93%E5%9C%8B%E8%B7%AF%E4%BA%8C%E6%AE%B5491%E8%99%9F,https://www.mlaivs.mlc.edu.tw/ischool/publish_page/149/?cid=3863,https://www.mlaivs.mlc.edu.tw/,https://www.mlaivs.mlc.edu.tw/,2026-09-08
,050407,國立苗栗高商,公立,竹苗區學校名錄,高職,,苗栗縣,苗栗市,苗栗縣苗栗市電台街7號,https://www.mlvs.mlc.edu.tw/home,(037)356001,商業經營科(夜)；國際貿易科(日)；會計事務科(日)；資料處理科(日)；資料處理科(夜)；多媒體設計科(日)；應用英語科(日),,,請以各校當年度公告為準,國立苗栗高商：115學年度以國際貿易、會計事務、資料處理、多媒體設計、應用英語等商管與語文方向為主，包含跨境電商、簡報、理財及數位應用選修。,國立苗栗高商：各商管與數位科別透過國貿實務、跨境電商、簡報、創客、理財、影音等實作選修與專題成果整合專業能力。,校方明確說明不設校車；放學時會視客運車輛與司機調度，協調公車入校接駁至苗栗火車站。,國立苗栗高商：可由臺鐵苗栗站轉乘苗栗市區公車至電台街周邊；校門外亦設YouBike站點，可作為火車站與學校間的接駁方式。,校方明確說明原學生宿舍因老舊與安全考量已停止提供住宿；學校另提供學區附近租屋資訊與訪視。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8B%97%E6%A0%97%E9%AB%98%E5%95%86%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E9%9B%BB%E5%8F%B0%E8%A1%977%E8%99%9F,https://www.mlvs.mlc.edu.tw/,https://www.mlvs.mlc.edu.tw/,https://www.mlvs.mlc.edu.tw/ischool/rfile/8fbe2fa386263ba9aae702f84a094e9e,https://www.mlvs.mlc.edu.tw/ischool/rfile/8fbe2fa386263ba9aae702f84a094e9e,https://www.mlvs.mlc.edu.tw/ischool/rfile/8fbe2fa386263ba9aae702f84a094e9e,https://www.mlvs.mlc.edu.tw/home,https://www.mlvs.mlc.edu.tw/home,2026-09-08
,051302,私立君毅高中,私立,竹苗區學校名錄,綜高,,苗栗縣,竹南鎮,苗栗縣竹南鎮公義路245號,https://www.cish.mlc.edu.tw/,(037)622009,普通科(日)；資訊科(日)；資料處理科(日)；資料處理科(夜)；觀光事業科(日)；餐飲管理科(日)；餐飲管理科(夜)；水電技術科(日)；餐飲技術科(日)；多媒體技術科(日),,,請以各校當年度公告為準,私立君毅高中：115學年度兼具普通科與資訊、資料處理、觀光、餐飲等專業方向，透過校訂必修、多元選修與技術實作提供升學與職涯路徑。,私立君毅高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有學生交通車。115學年度第一學期公布上學、放學、晚自習路線與站點費用，並提供新生交通車調查。,私立君毅高中：可由臺鐵竹南站或崎頂站轉乘竹南地區公車至公義路周邊站點，再步行到校。,私立君毅高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%90%9B%E6%AF%85%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E5%85%AC%E7%BE%A9%E8%B7%AF245%E8%99%9F,https://www.cish.mlc.edu.tw/p/412-1000-374.php,https://www.cish.mlc.edu.tw/p/412-1000-374.php,https://www.cish.mlc.edu.tw/p/412-1000-310.php,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%90%9B%E6%AF%85%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E5%85%AC%E7%BE%A9%E8%B7%AF245%E8%99%9F,https://www.cish.mlc.edu.tw/,https://www.cish.mlc.edu.tw/,https://www.cish.mlc.edu.tw/,2026-09-08
,051306,私立建臺高中,私立,竹苗區學校名錄,高中,,苗栗縣,苗栗市,苗栗縣苗栗市福麗里至公路251號,https://www.ctsh.mlc.edu.tw/,(037)353270,普通科(日),,,請以各校當年度公告為準,私立建臺高中：高中部以普通高中課程為主，115學年度另設雙語實驗班與數理實驗班課程，強化語言、數理與探究學習。,私立建臺高中以自然科學探究與實作、社會領域探究、自主學習及成果發表作為高中階段主要的實作／專題型學習。,有學生交通車。115學年度暑期及學期交通車由校方交通車專區公布路線與到站時間。,私立建臺高中：可由臺鐵苗栗站轉乘苗栗市區公車至至公路周邊站點，再步行到校。,私立建臺高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%BB%BA%E8%87%BA%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E7%A6%8F%E9%BA%97%E9%87%8C%E8%87%B3%E5%85%AC%E8%B7%AF251%E8%99%9F,https://www.ctsh.mlc.edu.tw/p/403-1000-14-1.php?Lang=zh-tw,https://www.ctsh.mlc.edu.tw/p/403-1000-14-1.php?Lang=zh-tw,https://www.ctsh.mlc.edu.tw/p/403-1000-40-1.php?Lang=zh-tw,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%BB%BA%E8%87%BA%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%97%E6%A0%97%E5%B8%82%E7%A6%8F%E9%BA%97%E9%87%8C%E8%87%B3%E5%85%AC%E8%B7%AF251%E8%99%9F,https://www.ctsh.mlc.edu.tw/,https://www.ctsh.mlc.edu.tw/,https://www.ctsh.mlc.edu.tw/,2026-09-08
,051307,私立全人實驗高中,私立,竹苗區學校名錄,高中,,苗栗縣,卓蘭鎮,苗栗縣卓蘭鎮內灣141之3號,https://holistic.org.tw/,(04)25896909,普通科(日),,,請以各校當年度公告為準,私立全人實驗高中：採實驗教育與混齡學習，課程涵蓋語文、數學、科學、社會、藝術與體育，並發展登山、戲劇、樂器、文學創作、雕塑、繪畫、電影、陶藝等特色課程。,私立全人實驗高中：以登山、戲劇、藝術創作、電影、陶藝與自主學習等實作型課程累積作品與成果，學期末並有展演與分享。,私立全人實驗高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,私立全人實驗高中：可搭臺鐵或客運至豐原，再轉乘豐原客運前往卓蘭市區；由卓蘭市區至校約7公里，可再轉乘計程車。,全人實驗高中為住宿型學校，學生及專任教師住校，校內提供三餐與住宿生活安排。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%85%A8%E4%BA%BA%E5%AF%A6%E9%A9%97%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E5%8D%93%E8%98%AD%E9%8E%AE%E5%85%A7%E7%81%A3141%E4%B9%8B3%E8%99%9F,https://holistic.org.tw/,https://holistic.org.tw/,https://holistic.org.tw/,https://holistic.org.tw/news/administrative/107-where-is-holistic-in-how-to-go.html,https://holistic.org.tw/news/education/147-105-1-semester-fall-2016-intakes-curriculum-and-course-descriptions.html,https://holistic.org.tw/,https://holistic.org.tw/,2026-09-08
,051408,私立中興商工,私立,竹苗區學校名錄,高職,,苗栗縣,竹南鎮,苗栗縣竹南鎮大營路211號,http://www.csvs.mlc.edu.tw,(037)467360,汽車科(日)；資訊科(日)；資料處理科(夜)；餐飲管理科(日)；時尚造型科(日)；汽車修護科(日)；餐飲技術科(日),,,請以各校當年度公告為準,私立中興商工的115學年度課程涵蓋汽車科、資訊科、資料處理科、餐飲管理科、時尚造型科、汽車修護科、餐飲技術科等方向，各科配置專業核心、校訂選修與實作課程。,私立中興商工的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,私立中興商工目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,私立中興商工：可由臺鐵竹南站轉乘竹南市區公車至大營路周邊站點，再步行到校。,私立中興商工目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E4%B8%AD%E8%88%88%E5%95%86%E5%B7%A5%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E5%A4%A7%E7%87%9F%E8%B7%AF211%E8%99%9F,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,http://www.csvs.mlc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E4%B8%AD%E8%88%88%E5%95%86%E5%B7%A5%20%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%B9%E5%8D%97%E9%8E%AE%E5%A4%A7%E7%87%9F%E8%B7%AF211%E8%99%9F,http://www.csvs.mlc.edu.tw,http://www.csvs.mlc.edu.tw,http://www.csvs.mlc.edu.tw,2026-09-08
,051413,私立龍德家商,私立,竹苗區學校名錄,高職,,苗栗縣,苑裡鎮,苗栗縣苑裡鎮房裡里南房75之1號,http://www.ldvs.mlc.edu.tw/,(037)851277,家具木工科(日)；烘焙食品科(日),,,請以各校當年度公告為準,私立龍德家商的115學年度課程涵蓋家具木工科、烘焙食品科等方向，各科配置專業核心、校訂選修與實作課程。,私立龍德家商的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,私立龍德家商目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,私立龍德家商：可由臺鐵苑裡站轉乘苑裡地區公車至南房里／龍德家商周邊站點，再步行到校。,私立龍德家商目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E9%BE%8D%E5%BE%B7%E5%AE%B6%E5%95%86%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%91%E8%A3%A1%E9%8E%AE%E6%88%BF%E8%A3%A1%E9%87%8C%E5%8D%97%E6%88%BF75%E4%B9%8B1%E8%99%9F,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,https://courset.k12ea.gov.tw/courseinformation/indextea01.asp,http://www.ldvs.mlc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E9%BE%8D%E5%BE%B7%E5%AE%B6%E5%95%86%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%91%E8%A3%A1%E9%8E%AE%E6%88%BF%E8%A3%A1%E9%87%8C%E5%8D%97%E6%88%BF75%E4%B9%8B1%E8%99%9F,http://www.ldvs.mlc.edu.tw/,http://www.ldvs.mlc.edu.tw/,http://www.ldvs.mlc.edu.tw/,2026-09-08
,054308,苗栗縣立三義高中,公立,竹苗區學校名錄,綜高,,苗栗縣,三義鄉,苗栗縣三義鄉廣盛村11鄰122號,https://sjh.mlc.edu.tw/,(037)872015,普通科(日)；餐飲管理科(日)；多媒體設計科(日),,,請以各校當年度公告為準,苗栗縣立三義高中的115學年度課程涵蓋餐飲管理科、多媒體設計科等方向，各科配置專業核心、校訂選修與實作課程。,苗栗縣立三義高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,有校車。校方網站設有「校車路線（115學年）」專區，依115學年度路線供學生上下學使用。,苗栗縣立三義高中：可由臺鐵三義站轉乘三義地區公車至廣盛村周邊站點，再步行到校。,苗栗縣立三義高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E4%B8%89%E7%BE%A9%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E4%B8%89%E7%BE%A9%E9%84%89%E5%BB%A3%E7%9B%9B%E6%9D%9111%E9%84%B0122%E8%99%9F,https://sjh.mlc.edu.tw/WebMap/Index.php,https://sjh.mlc.edu.tw/WebMap/Index.php,https://sjh.mlc.edu.tw/WebMap/Index.php,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E4%B8%89%E7%BE%A9%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E4%B8%89%E7%BE%A9%E9%84%89%E5%BB%A3%E7%9B%9B%E6%9D%9111%E9%84%B0122%E8%99%9F,https://sjh.mlc.edu.tw/,https://sjh.mlc.edu.tw/,https://sjh.mlc.edu.tw/,2026-09-08
,054309,苗栗縣立苑裡高中,公立,竹苗區學校名錄,綜高,,苗栗縣,苑裡鎮,苗栗縣苑裡鎮客庄里1鄰2號,https://yljh.mlc.edu.tw/Home/Index.php,(037)861042,普通科(日)；體育班(日)；商業經營科(日)；廣告設計科(日),,,請以各校當年度公告為準,苗栗縣立苑裡高中的115學年度課程涵蓋商業經營科、廣告設計科等方向，各科配置專業核心、校訂選修與實作課程；另設體育班。,苗栗縣立苑裡高中的專業科別依115學年度課程安排實作、實習科目與專題製作，透過操作、作品或成果發表整合專業學習。,苗栗縣立苑裡高中目前無公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,苗栗縣立苑裡高中：可由臺鐵苑裡站轉乘苑裡市區公車至客庄里周邊，或由車站步行前往校本部。,苗栗縣立苑裡高中目前無公開的一般高中職學生固定住宿申請制度資訊；特定隊伍、特殊班別或特殊身分住宿不視為一般學生住宿。,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E8%8B%91%E8%A3%A1%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%91%E8%A3%A1%E9%8E%AE%E5%AE%A2%E5%BA%84%E9%87%8C1%E9%84%B02%E8%99%9F,https://yljh.mlc.edu.tw/WebLink/Page.php?ID=42,https://yljh.mlc.edu.tw/WebLink/Page.php?ID=42,https://yljh.mlc.edu.tw/Home/Index.php,https://www.google.com/maps/search/?api=1&query=%E8%8B%97%E6%A0%97%E7%B8%A3%E7%AB%8B%E8%8B%91%E8%A3%A1%E9%AB%98%E4%B8%AD%20%E8%8B%97%E6%A0%97%E7%B8%A3%E8%8B%91%E8%A3%A1%E9%8E%AE%E5%AE%A2%E5%BA%84%E9%87%8C1%E9%84%B02%E8%99%9F,https://yljh.mlc.edu.tw/Home/Index.php,https://yljh.mlc.edu.tw/Home/Index.php,https://yljh.mlc.edu.tw/Home/Index.php,2026-09-08
