排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,034314,市立壽山高中,公立,桃連區日間部,綜高,男女校,桃園市,龜山區,桃園市龜山區大同路23號,http://www.sssh.tyc.edu.tw,(03)3501778,普通科:330；國際貿易科:61；應用英語科:61；廣告設計科:63,515,515,,市立壽山高中：115學年度課程依各科課程計畫安排，主要科別包括國際貿易科、應用英語科、廣告設計科；各科結合專業理論、校訂課程與實習／實作學習。,市立壽山高中：國際貿易科、應用英語科、廣告設計科等科別依115學年度課程計畫安排專業實習、實作與專題製作，並透過作品、技能或成果發表整合專業學習。,有學生專車；115學年度校方持續提供學生專車，2026-08-27公告「大有線上學專車」自8月31日起試營運、06:20發車；新生資訊亦設有學校專車承辦窗口。,桃園市公車102C「壽山高中－桃園－景雲新村」可直接銜接壽山高中與桃園市區，作為一般公車通勤路線。,市立壽山高中的一般高中部住宿目前沒有公開的校內宿舍申請、床位或收費方案；特定班級、專案或其他部別住宿另行區分。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E5%A3%BD%E5%B1%B1%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E5%A4%A7%E5%90%8C%E8%B7%AF23%E8%99%9F,https://www.sssh.tyc.edu.tw/wp-content/uploads/doc/sssh211/113%E5%AD%B8%E5%B9%B4%E5%BA%A6%E8%AA%B2%E7%A8%8B%E8%A8%88%E5%8A%83%E6%9B%B8%28%E5%82%99%E6%9F%A5%E7%89%88_%E5%85%AC%E5%91%8A%E7%94%A8%29-1.pdf,http://www.sssh.tyc.edu.tw,https://www.sssh.tyc.edu.tw/break_news/%E3%80%90%E7%94%9F%E8%BC%94%E7%B5%84%E5%85%AC%E5%91%8A%E3%80%91%E5%A4%A7%E6%9C%89%E7%B7%9A%E3%80%8C%E4%B8%8A%E5%AD%B8%E5%B0%88%E8%BB%8A%E3%80%8D/,https://www.sssh.tyc.edu.tw/break_news/%E3%80%90%E7%94%9F%E8%BC%94%E7%B5%84%E5%85%AC%E5%91%8A%E3%80%91%E5%A4%A7%E6%9C%89%E7%B7%9A%E3%80%8C%E4%B8%8A%E5%AD%B8%E5%B0%88%E8%BB%8A%E3%80%8D/；https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E5%A4%A7%E5%90%8C%E8%B7%AF23%E8%99%9F；https://www.sssh.tyc.edu.tw/,http://www.sssh.tyc.edu.tw,http://www.sssh.tyc.edu.tw,https://www.sssh.tyc.edu.tw/wp-content/uploads/doc/sssh211/113%E5%AD%B8%E5%B9%B4%E5%BA%A6%E8%AA%B2%E7%A8%8B%E8%A8%88%E5%8A%83%E6%9B%B8%28%E5%82%99%E6%9F%A5%E7%89%88_%E5%85%AC%E5%91%8A%E7%94%A8%29-1.pdf；http://www.sssh.tyc.edu.tw；https://www.sssh.tyc.edu.tw/break_news/%E3%80%90%E7%94%9F%E8%BC%94%E7%B5%84%E5%85%AC%E5%91%8A%E3%80%91%E5%A4%A7%E6%9C%89%E7%B7%9A%E3%80%8C%E4%B8%8A%E5%AD%B8%E5%B0%88%E8%BB%8A%E3%80%8D/；https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%9C%E5%B1%B1%E5%8D%80%E5%A4%A7%E5%90%8C%E8%B7%AF23%E8%99%9F；https://www.sssh.tyc.edu.tw/,2026-09-08
,034319,市立平鎮高中,公立,桃連區日間部,高中,男女校,桃園市,平鎮區,桃園市平鎮區環南路三段100號,https://www.pjhs.tyc.edu.tw/,(03)4287288,普通科:455,455,455,,市立平鎮高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習與生涯探索。,市立平鎮高中高中課程以自然科學探究與實作、社會領域探究、自主學習及課程成果發表作為主要實作／專題型學習。,市立平鎮高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,可由臺鐵中壢站轉乘平鎮方向市區公車至市立平鎮高中周邊站點，再步行到校。,市立平鎮高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E5%B9%B3%E9%8E%AE%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E7%92%B0%E5%8D%97%E8%B7%AF%E4%B8%89%E6%AE%B5100%E8%99%9F,https://www.pzsh.tyc.edu.tw/,https://www.pzsh.tyc.edu.tw/,https://www.pjhs.tyc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E5%B9%B3%E9%8E%AE%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E7%92%B0%E5%8D%97%E8%B7%AF%E4%B8%89%E6%AE%B5100%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.pjhs.tyc.edu.tw/,https://www.pjhs.tyc.edu.tw/,https://www.pjhs.tyc.edu.tw/,2026-09-08
,034332,市立觀音高中,公立,桃連區日間部,綜高,男女校,桃園市,觀音區,桃園市觀音區新坡里中山路2段519號,http://www.gish.tyc.edu.tw,(03)4981464,普通科:126；化工科:60；多媒體動畫科:56,242,242,,市立觀音高中兼具一般學術課程與化工科、多媒體動畫科等專業方向，115學年度透過校訂課程、多元選修、實作學習與生涯探索提供不同升學路徑。,市立觀音高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,有學生交通車。115學年度第一學期校方公布學生交通車路線與時刻，供學生上下學使用。,可由中壢或桃園方向轉乘往觀音、新坡的市區公車，在市立觀音高中周邊站點下車後步行到校。,市立觀音高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E8%A7%80%E9%9F%B3%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E8%A7%80%E9%9F%B3%E5%8D%80%E6%96%B0%E5%9D%A1%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF2%E6%AE%B5519%E8%99%9F,https://www.gish.tyc.edu.tw/p/404-1000-2832.php,https://www.gish.tyc.edu.tw/p/404-1000-2832.php,https://www.gish.tyc.edu.tw/p/403-1000-32-1.php,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E8%A7%80%E9%9F%B3%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E8%A7%80%E9%9F%B3%E5%8D%80%E6%96%B0%E5%9D%A1%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF2%E6%AE%B5519%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,http://www.gish.tyc.edu.tw,http://www.gish.tyc.edu.tw,http://www.gish.tyc.edu.tw,2026-09-08
,034335,市立新屋高中,公立,桃連區日間部,高中,男女校,桃園市,新屋區,桃園市新屋區中興路111號,https://www.swjh.tyc.edu.tw/,(03)4772029,普通科:143,143,143,,市立新屋高中115學年度以普通高中部定課程為基礎，搭配校訂必修、多元選修、自然與社會探究實作、自主學習與生涯探索。,市立新屋高中高中課程以自然科學探究與實作、社會領域探究、自主學習及課程成果發表作為主要實作／專題型學習。,有學生交通車。115學年度校方公布學生交通車搭乘資訊，供學生上下學使用。,可由中壢或楊梅方向轉乘往新屋的市區公車，到新屋市區後再於市立新屋高中周邊站點下車步行到校。,市立新屋高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E6%96%B0%E5%B1%8B%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%96%B0%E5%B1%8B%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF111%E8%99%9F,https://www.swjh.tyc.edu.tw/DEPT/CPlan/index.aspx?FL_Num=F003&FN_id=411,https://www.swjh.tyc.edu.tw/DEPT/CPlan/index.aspx?FL_Num=F003&FN_id=411,https://www.swjh.tyc.edu.tw/XWHome/SWHS/index.aspx?FL_Num=F023&FN_id=158&MC_id=1,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E6%96%B0%E5%B1%8B%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%96%B0%E5%B1%8B%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF111%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.swjh.tyc.edu.tw/,https://www.swjh.tyc.edu.tw/,https://www.swjh.tyc.edu.tw/,2026-09-08
,034347,市立永豐高中,公立,桃連區日間部,高中,男女校,桃園市,八德區,桃園市八德區永豐路609號,http://www.yfms.tyc.edu.tw,(03)3692679,普通科:339,339,339,,115學年度課程依校方課程計畫安排，涵蓋應用英語科、廣告設計科、普通科；共同核心之外，依學程與選修方向配置校訂、多元選修及專業課程。,市立永豐高中：應用英語科、廣告設計科、普通科等科別依115學年度課程計畫安排專業實習、實作與專題製作，並透過作品、技能或成果發表整合專業學習。,有學生交通車；校方交通車專區提供桃園客運學生交通車路線，路線涵蓋龍潭、平鎮、大湳、八德、桃園、中壢等方向；實際當期路線依校方交通車專區公告。,一般公車可利用永豐路、廣福路及大湳方向的桃園市區公車到校；由桃園或中壢方向可先到八德／大湳轉乘，再前往永豐路609號。,市立永豐高中的一般高中部住宿目前沒有公開的校內宿舍申請、床位或收費方案；特定班級、專案或其他部別住宿另行區分。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E6%B0%B8%E8%B1%90%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%85%AB%E5%BE%B7%E5%8D%80%E6%B0%B8%E8%B1%90%E8%B7%AF609%E8%99%9F,https://www.yfms.tyc.edu.tw/uploads/1632813263303noEcFsGl.pdf,http://www.yfms.tyc.edu.tw,https://www.yfms.tyc.edu.tw/nss/p/chk5,https://www.yfms.tyc.edu.tw/nss/p/chk5；https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E5%85%AB%E5%BE%B7%E5%8D%80%E6%B0%B8%E8%B1%90%E8%B7%AF609%E8%99%9F,http://www.yfms.tyc.edu.tw,http://www.yfms.tyc.edu.tw,https://www.yfms.tyc.edu.tw/uploads/1632813263303noEcFsGl.pdf；http://www.yfms.tyc.edu.tw；https://www.yfms.tyc.edu.tw/nss/p/chk5；https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E5%85%AB%E5%BE%B7%E5%8D%80%E6%B0%B8%E8%B1%90%E8%B7%AF609%E8%99%9F,2026-09-08
,034348,市立羅浮高中,公立,桃連區日間部,高職,男女校,桃園市,復興區,桃園市復興區羅浮里3鄰18號,https://www.lfsh.tyc.edu.tw/home,(03)3825585,觀光事業科:10；餐飲管理科:19,29,29,,市立羅浮高中115學年度課程以觀光事業科、餐飲管理科等專業方向為主，各科配置專業核心、實習實作、校訂選修與職涯銜接課程。,市立羅浮高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,有免費校車。校方設有免費校車路線專區，供復興區及周邊學生上下學使用。,可由大溪轉乘往復興、羅浮方向的公車，在羅浮地區下車後步行至市立羅浮高中。,市立羅浮高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E7%BE%85%E6%B5%AE%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%BE%A9%E8%88%88%E5%8D%80%E7%BE%85%E6%B5%AE%E9%87%8C3%E9%84%B018%E8%99%9F,https://www.lfsh.tyc.edu.tw/home?cid=117,https://www.lfsh.tyc.edu.tw/home?cid=117,https://www.lfsh.tyc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E7%BE%85%E6%B5%AE%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%BE%A9%E8%88%88%E5%8D%80%E7%BE%85%E6%B5%AE%E9%87%8C3%E9%84%B018%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.lfsh.tyc.edu.tw/home,https://www.lfsh.tyc.edu.tw/home,https://www.lfsh.tyc.edu.tw/home,2026-09-08
,034399,市立大園國際高中,公立,桃連區日間部,高中,男女校,桃園市,大園區,桃園市大園區大成路二段8號,http://www.dysh.tyc.edu.tw,(03)3813001,普通科:420,420,420,,以普通高中課程、第二外語與國際教育為主，並設IB Diploma Programme；IBDP包含TOK知識論、EE延伸論文與CAS創意活動服務等核心。,普通課程包含探究、自主學習與成果表現；IBDP學生另完成EE延伸論文，並透過CAS專案及學科內部評量進行研究與實作。,市立大園國際高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,機場捷運A17領航站距校約300公尺；高鐵桃園站距校約800公尺，可步行或騎YouBike前往。,學校設有學生宿舍，提供交通不便學生住宿；IBDP招生資訊亦明確列出校內宿舍。,https://www.google.com/maps/search/?api=1&query=%E5%B8%82%E7%AB%8B%E5%A4%A7%E5%9C%92%E5%9C%8B%E9%9A%9B%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%A4%A7%E5%9C%92%E5%8D%80%E5%A4%A7%E6%88%90%E8%B7%AF%E4%BA%8C%E6%AE%B58%E8%99%9F,https://www.dysh.tyc.edu.tw/ischool/publish_page/169/?cid=6375,https://www.dysh.tyc.edu.tw/ischool/publish_page/169/?cid=6375,http://www.dysh.tyc.edu.tw,https://www.dyish-ib.dysh.tyc.edu.tw/,https://www.dyish-ib.dysh.tyc.edu.tw/,http://www.dysh.tyc.edu.tw,http://www.dysh.tyc.edu.tw,2026-09-08
,031301,桃園市路亞國際高中,私立,桃連區日間部,綜高,男女校,桃園市,龍潭區,桃園市龍潭區中正路佳安段448號,https://www.lysh.tyc.edu.tw,(03)4711388,普通科:30；普通科:270；資訊科:65；商業經營科:90；會計事務科:45；資料處理科:100,600,600,,高中部同時提供一般高中與IBDP國際文憑路徑；IBDP以TOK、EE、CAS為核心，強調雙語學術、研究寫作、跨領域探究與國際素養。,IBDP以EE延伸論文、TOK知識論與CAS專案為主要研究／實作架構，並包含科學實驗報告、學術研究寫作與跨領域專案。,有校車。高中部學生手冊列有通勤生搭校車返家安排，校內住宿生則留校晚自習與住宿。,可先到龍潭市區，再轉乘桃園客運／市區公車至桃園市路亞國際高中周邊站點，下車後步行到校。,學校設有校內宿舍；高中部IBDP招生資訊與學生手冊均列有住宿生生活與住宿安排。,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E8%B7%AF%E4%BA%9E%E5%9C%8B%E9%9A%9B%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%8D%E6%BD%AD%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF%E4%BD%B3%E5%AE%89%E6%AE%B5448%E8%99%9F,https://www.lysh.tyc.edu.tw/,https://www.lysh.tyc.edu.tw/,https://www.lysh.tyc.edu.tw/wp-content/uploads/2026/03/114%E5%AD%B8%E5%B9%B4%E5%BA%A6%E5%AD%B8%E7%94%9F%E6%89%8B%E5%86%8A_%E9%AB%98%E4%B8%AD%E7%89%880331.pdf,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E8%B7%AF%E4%BA%9E%E5%9C%8B%E9%9A%9B%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E9%BE%8D%E6%BD%AD%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF%E4%BD%B3%E5%AE%89%E6%AE%B5448%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.psjh.tyc.edu.tw/uploads/neilmfdcms/types1/20file/file/6096_2_%E6%A1%83%E5%9C%92%E5%B8%82%E8%B7%AF%E4%BA%9E%E5%9C%8B%E9%9A%9B%E4%B8%AD%E5%AD%B8_%E9%AB%98%E4%B8%AD%E9%83%A8ibdp%E6%8B%9B%E7%94%9F%E8%AA%AA%E6%98%8E%E6%9C%83%E5%A0%B1%E5%90%8D.pdf,https://www.lysh.tyc.edu.tw,https://www.lysh.tyc.edu.tw,2026-09-08
,031309,桃園市育達高中,私立,桃連區日間部,綜高,男女校,桃園市,平鎮區,桃園市平鎮區育達路160號,https://www.yuda.tyc.edu.tw/main,(03)4934101,應用英語科:70；應用日語科:90；廣告設計科:80；多媒體設計科:90；幼兒保育科:85；時尚造型科:75；觀光事業科:90；餐飲管理科:80；普通科:55,715,715,,桃園市育達高中兼具一般學術課程與應用英語科、應用日語科、廣告設計科、多媒體設計科、幼兒保育科、時尚造型科等專業方向，115學年度透過校訂課程、多元選修、實作學習與生涯探索提供不同升學路徑。,桃園市育達高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,桃園市育達高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,可由臺鐵中壢站轉乘平鎮方向市區公車至桃園市育達高中周邊站點，再步行到校。,桃園市育達高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E8%82%B2%E9%81%94%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E8%82%B2%E9%81%94%E8%B7%AF160%E8%99%9F,https://ydweb.yuda.tyc.edu.tw/page/ydw/school/home,https://ydweb.yuda.tyc.edu.tw/page/ydw/school/home,https://www.yuda.tyc.edu.tw/main,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E8%82%B2%E9%81%94%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E8%82%B2%E9%81%94%E8%B7%AF160%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.yuda.tyc.edu.tw/main,https://www.yuda.tyc.edu.tw/main,https://www.yuda.tyc.edu.tw/main,2026-09-08
,031310,私立六和高中,私立,桃連區日間部,高職,男女校,桃園市,平鎮區,桃園市平鎮區陸光路180號,https://www.lioho.tw/ischool/publish_page/0/,(03)4204000,機電科:41；資訊科:20；應用英語科:20；多媒體設計科:20,101,101,,私立六和高中115學年度課程以機電科、資訊科、應用英語科、多媒體設計科等專業方向為主，各科配置專業核心、實習實作、校訂選修與職涯銜接課程。,私立六和高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,私立六和高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,可由臺鐵中壢站轉乘平鎮方向市區公車至私立六和高中周邊站點，再步行到校。,私立六和高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%85%AD%E5%92%8C%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E9%99%B8%E5%85%89%E8%B7%AF180%E8%99%9F,https://www.lioho.tw/,https://www.lioho.tw/,https://www.lioho.tw/ischool/publish_page/0/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%85%AD%E5%92%8C%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E9%99%B8%E5%85%89%E8%B7%AF180%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.lioho.tw/ischool/publish_page/0/,https://www.lioho.tw/ischool/publish_page/0/,https://www.lioho.tw/ischool/publish_page/0/,2026-09-08
,031311,桃園市復旦高中,私立,桃連區日間部,綜高,男女校,桃園市,平鎮區,桃園市平鎮區復旦路二段122號,https://www.fdhs.tyc.edu.tw/school.htm,(03)4932476,普通科:240；普通科:185；綜合高中:25；資訊科:8,458,458,,桃園市復旦高中兼具一般學術課程與資訊科等專業方向，115學年度透過校訂課程、多元選修、實作學習與生涯探索提供不同升學路徑。,桃園市復旦高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,桃園市復旦高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,可由臺鐵中壢站轉乘平鎮方向市區公車至桃園市復旦高中周邊站點，再步行到校。,桃園市復旦高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E5%BE%A9%E6%97%A6%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E5%BE%A9%E6%97%A6%E8%B7%AF%E4%BA%8C%E6%AE%B5122%E8%99%9F,https://www.fhsh.tyc.edu.tw/,https://www.fhsh.tyc.edu.tw/,https://www.fdhs.tyc.edu.tw/school.htm,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E5%BE%A9%E6%97%A6%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E5%B9%B3%E9%8E%AE%E5%8D%80%E5%BE%A9%E6%97%A6%E8%B7%AF%E4%BA%8C%E6%AE%B5122%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,https://www.fdhs.tyc.edu.tw/school.htm,https://www.fdhs.tyc.edu.tw/school.htm,https://www.fdhs.tyc.edu.tw/school.htm,2026-09-08
,031312,桃園市治平高中,私立,桃連區日間部,綜高,男女校,桃園市,楊梅區,桃園市楊梅區中興路137號,http://www.cpshs.tyc.edu.tw/home,(03)4823636,電機科:60；資料處理科:10；電子商務科:35；應用英語科:7；應用日語科:48；時尚造型科:83；普通科:215；資訊科:60；商業經營科:35,553,553,,桃園市治平高中兼具一般學術課程與電機科、資料處理科、電子商務科、應用英語科、應用日語科、時尚造型科等專業方向，115學年度透過校訂課程、多元選修、實作學習與生涯探索提供不同升學路徑。,桃園市治平高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,桃園市治平高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,可由臺鐵楊梅站或埔心站轉乘楊梅地區公車至桃園市治平高中周邊站點，再步行到校。,桃園市治平高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E6%B2%BB%E5%B9%B3%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A5%8A%E6%A2%85%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF137%E8%99%9F,https://www.chihping.tyc.edu.tw/,https://www.chihping.tyc.edu.tw/,http://www.cpshs.tyc.edu.tw/home,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E6%B2%BB%E5%B9%B3%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A5%8A%E6%A2%85%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF137%E8%99%9F | https://ebus.tycg.gov.tw/ebus/,http://www.cpshs.tyc.edu.tw/home,http://www.cpshs.tyc.edu.tw/home,http://www.cpshs.tyc.edu.tw/home,2026-09-08
,031313,桃園市振聲高中,私立,桃連區日間部,綜高,男女校,桃園市,桃園區,桃園市桃園區復興路439號,https://www.fxsh.tyc.edu.tw/home,(03)3322605,國際貿易科:35；電子商務科:60；應用英語科:55；廣告設計科:50；多媒體設計科:50；觀光事業科:50；普通科:27；機械科:16,343,343,,桃園市振聲高中兼具一般學術課程與國際貿易科、電子商務科、應用英語科、廣告設計科、多媒體設計科、觀光事業科等專業方向，115學年度透過校訂課程、多元選修、實作學習與生涯探索提供不同升學路徑。,桃園市振聲高中各專業科別依115學年度課程安排專業實作、實習科目與專題製作，透過操作、作品或成果發表整合所學。,桃園市振聲高中目前沒有公開固定的高中部校車／學生專車路線資訊；一般公共運輸方式另列於「通勤資訊」。,可由臺鐵桃園站沿復興路步行約15分鐘到校，也可利用桃園市區公車在復興路周邊站點下車。,桃園市振聲高中目前沒有公開的一般高中職學生固定住宿申請制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E6%8C%AF%E8%81%B2%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF439%E8%99%9F,https://www.sssh.tyc.edu.tw/,https://www.sssh.tyc.edu.tw/,https://www.fxsh.tyc.edu.tw/home,https://www.google.com/maps/search/?api=1&query=%E6%A1%83%E5%9C%92%E5%B8%82%E6%8C%AF%E8%81%B2%E9%AB%98%E4%B8%AD%20%E6%A1%83%E5%9C%92%E5%B8%82%E6%A1%83%E5%9C%92%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF439%E8%99%9F,https://www.fxsh.tyc.edu.tw/home,https://www.fxsh.tyc.edu.tw/home,https://www.fxsh.tyc.edu.tw/home,2026-09-08
