排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,最低錄取分數,分數年度,分數來源備註,資優班/特色班,排序分數,課程方向,實習／專題,適合學生,正式簡章連結,交通方式,通勤資訊,住宿資訊,生活資料來源
,121307,財團法人普門中學,私立,高雄區學校名錄,普通科／專業群科,,高雄市,大樹區,高雄市大樹區大坑路140之11號,,(07)6562676,普通科(日)；餐飲管理科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121318,私立正義高中,私立,高雄區學校名錄,普通科,,高雄市,鳳山區,高雄市鳳山區南江街183號,,(07)7225529,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121320,私立義大國際高中,私立,高雄區學校名錄,普通科,,高雄市,大樹區,高雄市大樹區學城路㇐段6號,,(07)6577115,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121405,私立中山工商,私立,高雄區學校名錄,普通科／專業群科／實用技能學程,,高雄市,大寮區,高雄市大寮區會社里正氣路79號,,(07)7815311,普通科(日)；汽車科(日)；資訊科(日)；電子科(日)；電機科(日)；機電科(日)；商業經營科(日)；資料處理科(日)；觀光事業科(日)；餐飲管理科(日)；多媒體設計科(日)；應用英語科(日)；應用日語科(日)；幼兒保育科(日)；美容科(日)；汽車美容服務科(日)；餐飲服務科(日)；園藝技術科(日)；烘焙食品科(日)；汽車修護科(日)；電機修護科(日)；餐飲技術科(日)；餐飲技術科(夜)；多媒體技術科(日)；美髮技術科(日)；美顏技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121410,私立旗美商工,私立,高雄區學校名錄,進修部,,高雄市,美濃區,高雄市美濃區中興路二段275號,,(07)6812152,照顧服務科(夜),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121413,私立高英工商,私立,高雄區學校名錄,專業群科／進修部,,高雄市,大寮區,高雄市大寮區鳳林三路19巷44號,,(07)7832991,汽車科(日)；汽車科(夜)；資訊科(日)；電機科(日)；廣告設計科(日)；餐飲管理科(日)；餐飲管理科(夜)；美容科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121415,私立華德工家,私立,高雄區學校名錄,專業群科／實用技能學程,,高雄市,茄萣區,高雄市茄萣區濱海路四段66號,,(07)6921212,汽車科(日)；資訊科(日)；飛機修護科(日)；餐飲管理科(日)；烘焙科(日)；餐飲技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,121417,私立高苑工商,私立,高雄區學校名錄,專業群科／進修部／實用技能學程,,高雄市,橋頭區,高雄市橋頭區東林里芋寮路1號,,(07)6111101,汽車科(日)；資訊科(日)；資訊科(夜)；電機科(日)；餐飲管理科(日)；餐飲管理科(夜)；烘焙科(日)；綜合職能科(日)；餐飲技術科(日)；美髮技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,124302,高雄市立文山高中,公立,高雄區學校名錄,普通科,,高雄市,鳥松區,高雄市鳥松區大埤路31號,,(07)7777272,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,124311,高雄市立林園高中,公立,高雄區學校名錄,普通科,,高雄市,林園區,高雄市林園區林園北路481號,,(07)6412059,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,124313,高雄市立仁武高中,公立,高雄區學校名錄,普通科,,高雄市,仁武區,高雄市仁武區仁林路20號,,(07)3721640,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,124322,高雄市立路竹高中,公立,高雄區學校名錄,普通科,,高雄市,路竹區,高雄市路竹區中華路292號,,(07)6963008,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,124333,高雄市立六龜高中,公立,高雄區學校名錄,普通科,,高雄市,六龜區,高雄市六龜區光復路212號,,(07)6891023,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,124340,高雄市立福誠高中,公立,高雄區學校名錄,普通科,,高雄市,鳳山區,高雄市鳳山區五甲三路176號,,(07)8224646,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,521301,天主教明誠高中,私立,高雄區學校名錄,普通科,,高雄市,鼓山區,高雄市鼓山區中華㇐路97號,,(07)5521593,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,521303,私立大榮高中,私立,高雄區學校名錄,普通科／專業群科,,高雄市,鼓山區,高雄市鼓山區大榮街1號,,(07)5613281,普通科(日)；汽車科(日)；電機科(日)；飛機修護科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,521401,私立中華藝校,私立,高雄區學校名錄,專業群科／實用技能學程,,高雄市,鼓山區,高雄市鼓山區美術館路89號,,(07)5549696,音樂科(日)；舞蹈科(日)；美術科(日)；影劇科(日)；多媒體動畫科(日)；影劇技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,523301,高雄市立鼓山高中,公立,高雄區學校名錄,普通科,,高雄市,鼓山區,高雄市鼓山區明德路2號,,(07)5213258,普通科(日)；美術班(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,533301,高雄市立左營高中,公立,高雄區學校名錄,普通科／進修部,,高雄市,左營區,高雄市左營區海功路55號,,(07)5822010,普通科(日)；普通科(夜)；舞蹈班(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,533302,高雄市立新莊高中,公立,高雄區學校名錄,普通科,,高雄市,左營區,高雄市左營區文慈路99號,,(07)3420103,普通科(日)；音樂班(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,533401,高雄市立海青工商,公立,高雄區學校名錄,普通科／專業群科／進修部,,高雄市,左營區,高雄市左營區左營大路1號,,(07)5819155,體育班(日)；資訊科(日)；電子科(日)；建築科(日)；美工科(日)；土木科(日)；室內空間設計科(日)；會計事務科(日)；資料處理科(日)；資料處理科(夜)；廣告設計科(日)；廣告設計科(夜),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,533402,高雄市立三民家商,公立,高雄區學校名錄,普通科／專業群科,,高雄市,左營區,高雄市左營區裕誠路1102號,,(07)5525887,體育班(日)；國際貿易科(日)；資料處理科(日)；觀光事業科(日)；餐飲管理科(日)；服裝科(日)；幼兒保育科(日)；美容科(日)；室內設計科(日)；綜合職能科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,540301,國立中山大學附屬國光高中,公立,高雄區學校名錄,普通科,,高雄市,楠梓區,高雄市楠梓區後昌路512號,,(07)3603600,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,543301,高雄市立中山高中,公立,高雄區學校名錄,普通科,,高雄市,楠梓區,高雄市楠梓區藍昌路416號,,(07)3641116,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,543302,高雄市立楠梓高中,公立,高雄區學校名錄,普通科,,高雄市,楠梓區,高雄市楠梓區清豐路19號,,(07)3550571,體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,551301,私立立志高中,私立,高雄區學校名錄,普通科／專業群科／進修部／實用技能學程,,高雄市,三民區,高雄市三民區大昌㇐路98號,,(07)3922601,普通科(日)；汽車科(日)；汽車科(夜)；資訊科(日)；資訊科(夜)；電子科(日)；電機科(日)；電機科(夜)；資料處理科(日)；資料處理科(夜)；餐飲管理科(日)；餐飲管理科(夜)；電競經營科(日)；美容科(日)；美容科(夜)；照顧服務科(夜)；水電技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,551402,私立樹德家商,私立,高雄區學校名錄,專業群科／進修部／實用技能學程,,高雄市,三民區,高雄市三民區建興路116號,,(07)3848622,商業經營科(日)；資料處理科(日)；資料處理科(夜)；廣告設計科(日)；觀光事業科(日)；餐飲管理科(日)；餐飲管理科(夜)；應用英語科(日)；應用日語科(日)；幼兒保育科(日)；美容科(日)；美容科(夜)；照顧服務科(日)；照顧服務科(夜)；表演藝術科(日)；綜合職能科(日)；表演技術科(日)；寵物經營科(日)；烘焙食品科(日)；餐飲技術科(日)；中餐廚師科(日)；美髮技術科(日)；美顏技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,553301,高雄市立高雄中學,公立,高雄區學校名錄,普通科,,高雄市,三民區,高雄市三民區建國三路50號,,(07)2862550,普通科(日)；音樂班(日)；體育班(日)；科學班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,553302,高雄市立三民高中,公立,高雄區學校名錄,普通科,,高雄市,三民區,高雄市三民區金鼎路81號,,(07)3475181,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,553401,高雄市立高雄高工,公立,高雄區學校名錄,專業群科／進修部,,高雄市,三民區,高雄市三民區建工路419號,,(07)3815366,機械科(日)；機械科(夜)；汽車科(日)；資訊科(日)；資訊科(夜)；電子科(日)；電機科(日)；電機科(夜)；冷凍空調科(日)；建築科(日)；化工科(日)；製圖科(夜)；圖文傳播科(日)；電腦機械製圖科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,563301,高雄市立新興高中,公立,高雄區學校名錄,普通科,,高雄市,新興區,高雄市新興區五福二路218號,,(07)2727127,普通科(日)；音樂班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,563401,高雄市立高雄高商,公立,高雄區學校名錄,普通科／專業群科／進修部,,高雄市,新興區,高雄市新興區五福二路3號,,(07)2269975,體育班(日)；商業經營科(日)；商業經營科(夜)；國際貿易科(日)；會計事務科(日)；資料處理科(日)；資料處理科(夜)；廣告設計科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,573301,高雄市立高雄女中,公立,高雄區學校名錄,普通科,,高雄市,前金區,高雄市前金區五福三路122號,,(07)2115418,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,580301,國立高師大附中,公立,高雄區學校名錄,普通科,,高雄市,苓雅區,高雄市苓雅區凱旋二路89號,,(07)7613875,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,581301,私立復華高中,私立,高雄區學校名錄,普通科／專業群科,,高雄市,苓雅區,高雄市苓雅區民權㇐路42號,,(07)3344168,普通科(日)；資料處理科(日)；觀光事業科(日)；電子商務科(日)；幼兒保育科(日)；美容科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,581302,天主教道明中學,私立,高雄區學校名錄,普通科,,高雄市,苓雅區,高雄市苓雅區建國㇐路354號,,(07)2240711,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,581402,私立三信家商,私立,高雄區學校名錄,專業群科／進修部／實用技能學程,,高雄市,苓雅區,高雄市苓雅區三多㇐路186號,,(07)7517171,商業經營科(日)；資料處理科(日)；資料處理科(夜)；廣告設計科(日)；觀光事業科(日)；餐飲管理科(日)；餐飲管理科(夜)；應用日語科(日)；幼兒保育科(日)；美容科(日)；照顧服務科(日)；照顧服務科(夜)；餐飲服務科(日)；烘焙食品科(日)；餐飲技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,583301,高雄市立中正高中,公立,高雄區學校名錄,普通科,,高雄市,苓雅區,高雄市苓雅區中正㇐路8號,,(07)7491992,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,593301,高雄市立前鎮高中,公立,高雄區學校名錄,普通科,,高雄市,前鎮區鎮,高雄市前鎮區鎮中路132號,,(07)8226841,普通科(日)；美術班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,593302,高雄市立瑞祥高中,公立,高雄區學校名錄,普通科,,高雄市,前鎮區,高雄市前鎮區班超路63號,,(07)8152271,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,593401,高雄市立中正高工,公立,高雄區學校名錄,普通科／專業群科／進修部／實用技能學程,,高雄市,前鎮區,高雄市前鎮區光華二路80號,,(07)7232301,體育班(日)；機械科(日)；汽車科(日)；資訊科(日)；電子科(日)；控制科(日)；電機科(日)；電機科(夜)；冷凍空調科(日)；建築科(日)；化工科(日)；製圖科(日)；電腦機械製圖科(日)；金屬工藝科(日)；金屬工藝科(夜)；汽車美容服務科(日)；微電腦修護科(夜)；冷凍空調技術科(夜),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,610405,國立高餐大附屬餐旅中學,公立,高雄區學校名錄,專業群科／實用技能學程,,高雄市,小港區,高雄市小港區松和路40號,,(07)8060705,觀光事業科(日)；餐飲管理科(日)；烹調技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,613301,高雄市立小港高中,公立,高雄區學校名錄,普通科,,高雄市,小港區,高雄市小港區學府路117號,,(07)8062627,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
