排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,分數來源備註,資優班/特色班,排序分數,課程方向,實習／專題,交通方式,通勤資訊,住宿資訊,生活資料來源,交通資料來源,住宿資料來源,Google地圖,地址資料來源,課程資料來源,實習專題資料來源
,200303,國立嘉義高中,公立,嘉義區學校名錄,高中,男校,嘉義市,東區,600044 嘉義市東區大雅路二段738號,https://www.cysh.cy.edu.tw/,(05)2762804,普通科(男):516；普通科(女):15；普通科:128；商業經營科:30；國際貿易科:30；資料處理科:30,749,749,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）；原檔科系欄混入職業類科資訊，本次學制依嘉義高中現行普通型高中與特色班資訊判定。,普通型高中；115學年度設科學班、數理／語文資優、雙語實驗、半導體實驗及藝才等特色課程。,,普通型高中；115學年度設科學班、數理／語文資優、雙語實驗、半導體實驗及藝才等特色課程。,不設技職類固定實習；以科學班實驗研究、探究實作、專題／自主學習及科展成果為主。,115學年度新生專區已提供通學公車與客運路線指南；校方另有正式交通位置圖與自駕路線。,公共運輸請依115新生通學公車／客運指南；固定通勤時間依實際出發地與班次。,校方設「陽明學苑」學生住宿制度；115學年度新生專區已公告高一新生住宿相關資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E9%AB%98%E4%B8%AD+600044+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%A4%A7%E9%9B%85%E8%B7%AF%E4%BA%8C%E6%AE%B5738%E8%99%9F; https://www.cysh.cy.edu.tw/,https://www.cysh.cy.edu.tw/p/403-1008-168-1.php?Lang=zh-tw,https://www.cysh.cy.edu.tw/p/403-1008-168-1.php?Lang=zh-tw,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E9%AB%98%E4%B8%AD+600044+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%A4%A7%E9%9B%85%E8%B7%AF%E4%BA%8C%E6%AE%B5738%E8%99%9F,https://www.cysh.cy.edu.tw/,https://www.cysh.cy.edu.tw/p/412-1008-1056.php,https://www.cysh.cy.edu.tw/p/412-1008-1056.php
,200401,國立華南高商,公立,嘉義區學校名錄,綜高,男女校,嘉義市,東區,600012 嘉義市東區光彩街69號,https://www.hnvs.cy.edu.tw/,(05)2787140,電子商務科:30；航運管理科:30；應用英語科:30；應用日語科:30；美工科:30；廣告設計科:30；觀光事業科:30,210,210,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,普通科與電子商務、航運管理、應用英語／日語、美工、廣告設計、觀光等專業方向並行。,,普通科與電子商務、航運管理、應用英語／日語、美工、廣告設計、觀光等專業方向並行。,商管、外語、設計、觀光等專業方向依課程辦理實習實作、專題與技能訓練；實際題目依各科115學年度課程計畫。,學校官網未標示115學年度固定學生專車完整路線；校址位於嘉義市東區光彩街69號。,固定通勤站點與時間網站未標示；Google地圖欄已依官方校址建立查詢入口。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8F%AF%E5%8D%97%E9%AB%98%E5%95%86+600012+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%89%E5%BD%A9%E8%A1%9769%E8%99%9F; https://www.hnvs.cy.edu.tw/,https://www.hnvs.cy.edu.tw/,https://www.hnvs.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E8%8F%AF%E5%8D%97%E9%AB%98%E5%95%86+600012+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%85%89%E5%BD%A9%E8%A1%9769%E8%99%9F,https://www.hnvs.cy.edu.tw/,https://www.hnvs.cy.edu.tw/sub/content/index.asp?Parser=1%2C6%2C317%2C217%2C313,https://www.hnvs.cy.edu.tw/sub/content/index.asp?Parser=1%2C6%2C317%2C217%2C313
,200405,國立嘉義高工,公立,嘉義區學校名錄,綜高,男女校,嘉義市,東區,嘉義市東區彌陀路174號,https://www.cyivs.cy.edu.tw/,(05)2763060,綜合高中:95；機械科:59；製圖科:29；汽車科:43；電子科:59；電機科:59；電機空調科:29；化工科:59；建築科:29；普通科:128,589,589,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,綜合高中、普通科與機械、製圖、汽車、電子、電機、空調、化工、建築等工業群科並行。,,綜合高中、普通科與機械、製圖、汽車、電子、電機、空調、化工、建築等工業群科並行。,工業群科依課程辦理機械加工、製圖、汽車、電機電子、化工、建築等專業實習及專題實作；普通／綜高另有自主學習。,115學年度高一新生訓練校方有專車搭乘公告；正式學期固定大眾運輸／學生專車完整站點表網站未標示。,新生訓練專車屬活動交通；日常通勤班次應依校方後續公告與即時大眾運輸。,校方115-1已公布高一新生及高二高三學生宿舍申請、住宿須知與核准住宿名單。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E9%AB%98%E5%B7%A5+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BD%8C%E9%99%80%E8%B7%AF174%E8%99%9F; https://www.cyivs.cy.edu.tw/,https://www.cyivs.cy.edu.tw/,https://www.cyivs.cy.edu.tw/student-affairs/22819/115%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%AD%B8%E6%9C%9F%E5%AD%B8%E7%94%9F%E5%AE%BF%E8%88%8D%E3%80%90%E4%BD%8F%E5%AE%BF%E7%94%B3%E8%AB%8B%E6%9B%B8%E6%9A%A8%E5%AE%B6%E9%95%B7%E8%81%AF%E7%B9%AB/,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E9%AB%98%E5%B7%A5+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BD%8C%E9%99%80%E8%B7%AF174%E8%99%9F,https://www.cyivs.cy.edu.tw/,https://www.cyivs.cy.edu.tw/,https://www.cyivs.cy.edu.tw/
,200406,國立嘉義高商,公立,嘉義區學校名錄,綜高,男女校,嘉義市,東區,600 嘉義市東區中山路7號,https://www.cyvs.cy.edu.tw/,(05)2782421,商業經營科:60；國際貿易科:90；資料處理科:60；應用英語科:25；廣告設計科:60,295,295,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,普通型與技術型課程並行；商業經營、國際貿易、資料處理、應用英語、廣告設計等商管與外語設計方向。,,普通型與技術型課程並行；商業經營、國際貿易、資料處理、應用英語、廣告設計等商管與外語設計方向。,商管、外語與設計群科依115學年度技術型課程辦理專業實習、專題與技能訓練；普通型課程以探究與自主學習為主。,由嘉義火車站可搭中山幹線（綠線）至「嘉義高商（嘉義公園）」站；高鐵嘉義站可搭7211 BRT至嘉義公園站。,公共運輸以中山幹線與高鐵BRT為校方明列方式；實際班次依嘉義市公車／BRT即時資訊。,校方新生資訊明確說明本校無學生宿舍；遠道學生如有租屋需求可洽教官室。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E9%AB%98%E5%95%86+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF7%E8%99%9F; https://www.cyvs.cy.edu.tw/,https://www.cyvs.cy.edu.tw/home?cid=657,https://www.cyvs.cy.edu.tw/home?cid=4876,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E9%AB%98%E5%95%86+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF7%E8%99%9F,https://www.cyvs.cy.edu.tw/,https://www.cyvs.cy.edu.tw/ischool/publish_page/194/?cid=4623,https://www.cyvs.cy.edu.tw/ischool/publish_page/194/?cid=4623
,200407,國立嘉義家職,公立,嘉義區學校名錄,高職,男女校,嘉義市,東區,600035 嘉義市東區體育路7號,https://www.cyhvs.cy.edu.tw/,(05)2259640,食品科:60；幼兒保育科:40；流行服飾科:12；時尚造型科:44；餐飲管理科:60,216,216,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,食品、幼兒保育、流行服飾、時尚造型、餐飲管理等家政與餐旅專業群科。,,食品、幼兒保育、流行服飾、時尚造型、餐飲管理等家政與餐旅專業群科。,食品、幼保、服飾、時尚造型與餐飲等科依課程辦理專業實習、技能訓練、作品製作與專題；實際內容依各科公告。,高鐵嘉義站可搭BRT至民族國小停車場站後步行約10分鐘；嘉義火車站至校車程約14分鐘，官網另列國道自駕路線。,高鐵BRT與臺鐵嘉義站為主要公共運輸節點；步行與車程依校方交通位置頁。,學校官網未標示115學年度校內學生宿舍申請資訊；官網另提供教育部賃居服務網連結。,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E5%AE%B6%E8%81%B7+600035+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E9%AB%94%E8%82%B2%E8%B7%AF7%E8%99%9F; https://www.cyhvs.cy.edu.tw/,https://www.cyhvs.cy.edu.tw/home?cid=2151,https://www.cyhvs.cy.edu.tw/home?cid=2231,https://www.google.com/maps/search/?api=1&query=%E5%9C%8B%E7%AB%8B%E5%98%89%E7%BE%A9%E5%AE%B6%E8%81%B7+600035+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E9%AB%94%E8%82%B2%E8%B7%AF7%E8%99%9F,https://www.cyhvs.cy.edu.tw/,https://www.cyhvs.cy.edu.tw/,https://www.cyhvs.cy.edu.tw/
,201304,私立興華高中,私立,嘉義區學校名錄,綜高,男女校,嘉義市,東區,嘉義市東區林森東路239號,https://www.hhsh.cy.edu.tw/,(05)2764317,普通科:55；資料處理科:21,76,76,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,普通高中與資料處理等技術型課程並行；官網設普通高中課程與群科課程規劃。,,普通高中與資料處理等技術型課程並行；官網設普通高中課程與群科課程規劃。,資料處理等群科依技術型課程辦理實習實作；普通科以探究、自主學習與學習成果為主。網站未標示115學年度全校統一專題題目。,校方曾公告114-2平日、夜自修與周六校車時刻；115學年度完整校車路線網站目前未標示。,115學年度固定站點與時間應以校方最新校車公告為準，不直接沿用114學年度時刻。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E8%88%88%E8%8F%AF%E9%AB%98%E4%B8%AD+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9E%97%E6%A3%AE%E6%9D%B1%E8%B7%AF239%E8%99%9F; https://www.hhsh.cy.edu.tw/,https://www.hhsh.cy.edu.tw/,https://www.hhsh.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E8%88%88%E8%8F%AF%E9%AB%98%E4%B8%AD+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9E%97%E6%A3%AE%E6%9D%B1%E8%B7%AF239%E8%99%9F,https://www.hhsh.cy.edu.tw/,https://www.hhsh.cy.edu.tw/,https://www.hhsh.cy.edu.tw/
,201310,私立嘉華高中,私立,嘉義區學校名錄,高中,男女校,嘉義市,東區,嘉義市東區民權東路45號,https://www.chsh.cy.edu.tw/,(05)2761716,普通科:44,44,44,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,普通型高中；115學年度有高中課程計畫、多元選修、自主學習，並持續辦理AI、STEAM與資訊科技活動。,,普通型高中；115學年度有高中課程計畫、多元選修、自主學習，並持續辦理AI、STEAM與資訊科技活動。,不設技職類固定實習；以多元選修、自主學習、AI／STEAM與資訊科技創作活動為主要實作形式。,校方115學年度首頁已公布「115校車路線」。,學生校車依115學年度校方路線表搭乘；固定站點與發車時間以校方最新公告為準。,官網提供賃居生服務網；115學年度校內學生宿舍申請資訊網站未標示。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%98%89%E8%8F%AF%E9%AB%98%E4%B8%AD+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E6%B0%91%E6%AC%8A%E6%9D%B1%E8%B7%AF45%E8%99%9F; https://www.chsh.cy.edu.tw/,https://www.chsh.cy.edu.tw/,https://www.chsh.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%98%89%E8%8F%AF%E9%AB%98%E4%B8%AD+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E6%B0%91%E6%AC%8A%E6%9D%B1%E8%B7%AF45%E8%99%9F,https://www.chsh.cy.edu.tw/,https://www.chsh.cy.edu.tw/,https://www.chsh.cy.edu.tw/
,201312,私立輔仁高中,私立,嘉義區學校名錄,高中,男女校,嘉義市,東區,600 嘉義市東區吳鳳南路270號,https://rpage.fjsh.cy.edu.tw/,(05)2281001,普通科:121,121,121,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,普通型高中；115學年度持續辦理高中課業、選課與自主學習相關課程。,,普通型高中；115學年度持續辦理高中課業、選課與自主學習相關課程。,不設技職類固定實習；以探究實作、自主學習與高中課程成果為主。網站未標示115學年度全校統一專題題目。,校方已公布115學年度第1學期校車路線表，另有夜間培訓／自主學習校車路線。,學生依115-1校車路線與班次搭乘；夜間活動另依校方指定路線。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E8%BC%94%E4%BB%81%E9%AB%98%E4%B8%AD+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%90%B3%E9%B3%B3%E5%8D%97%E8%B7%AF270%E8%99%9F; https://rpage.fjsh.cy.edu.tw/,https://rpage.fjsh.cy.edu.tw/p/403-1000-38-1.php?Lang=zh-tw,https://rpage.fjsh.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E8%BC%94%E4%BB%81%E9%AB%98%E4%B8%AD+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%90%B3%E9%B3%B3%E5%8D%97%E8%B7%AF270%E8%99%9F,https://rpage.fjsh.cy.edu.tw/,https://rpage.fjsh.cy.edu.tw/,https://rpage.fjsh.cy.edu.tw/
,201313,私立宏仁高中,私立,嘉義區學校名錄,高中,男女校,嘉義市,東區,嘉義市東區忠孝路667號,https://www.hjgs.cy.edu.tw/,(05)2322802,普通科:15,15,15,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,普通型高中；115學年度課程計畫已公告，另有AI樂高機器人、自然探究、雙語與生態綠生活等特色活動。,,普通型高中；115學年度課程計畫已公告，另有AI樂高機器人、自然探究、雙語與生態綠生活等特色活動。,不設技職類固定實習；以自然探究、AI樂高機器人、風力發電實驗、生態綠生活與自主學習成果為主。,臺鐵可至嘉北車站下車後往北步行約1公里；嘉義客運可於「宏仁女中」站下車。,鐵路通勤以嘉北站為主要節點，步行距離依校方交通位置頁；客運班次依營運單位。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%AE%8F%E4%BB%81%E9%AB%98%E4%B8%AD+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%B7%AF667%E8%99%9F; https://www.hjgs.cy.edu.tw/,https://www.hjgs.cy.edu.tw/item.aspx?getId=FB4892DDAF736388&nID=6102839F3F21BC4B,https://www.hjgs.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E5%AE%8F%E4%BB%81%E9%AB%98%E4%B8%AD+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%B7%AF667%E8%99%9F,https://www.hjgs.cy.edu.tw/,https://www.hjgs.cy.edu.tw/index.aspx,https://www.hjgs.cy.edu.tw/index.aspx
,201314,私立立仁高中,私立,嘉義區學校名錄,綜高,男女校,嘉義市,東區,600 嘉義市東區立仁路235號,https://www.ligvs.cy.edu.tw/,(05)2226420,綜合高中:64；資訊科:24；資料處理科:24,112,112,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,綜合高中，課程規劃包含學術自然、學術社會、應用日語、資訊應用、商業服務、幼兒保育等學程。,,綜合高中，課程規劃包含學術自然、學術社會、應用日語、資訊應用、商業服務、幼兒保育等學程。,綜合高中依資訊應用、商業服務、幼保等專門學程安排實作與專題；學術學程以探究與自主學習為主。,學校官網未標示115學年度固定學生專車完整路線。,固定通勤站點與時間網站未標示；Google地圖欄已依官方校址建立查詢入口。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E7%AB%8B%E4%BB%81%E9%AB%98%E4%B8%AD+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E7%AB%8B%E4%BB%81%E8%B7%AF235%E8%99%9F; https://www.ligvs.cy.edu.tw/,https://www.ligvs.cy.edu.tw/,https://www.ligvs.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E7%AB%8B%E4%BB%81%E9%AB%98%E4%B8%AD+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E7%AB%8B%E4%BB%81%E8%B7%AF235%E8%99%9F,https://www.ligvs.cy.edu.tw/,https://www.ligvs.cy.edu.tw/,https://www.ligvs.cy.edu.tw/
,201408,私立東吳工家,私立,嘉義區學校名錄,高職,男女校,嘉義市,東區,600 嘉義市東區宣信街252號,https://www.dwvs.cy.edu.tw/,(05)2246161,幼兒保育科:24；時尚造型科:19；觀光事業科:43；餐飲管理科:39；表演藝術科:24,149,149,115學年度嘉義區免試入學招生名額（使用者提供 PDF；本區日間部一般生名額）,餐飲、汽車、表演藝術、幼保、資訊、美容、資料處理、多媒體、觀光、時尚、烘焙、水電等技職課程，另有實用技能與建教班。,,餐飲、汽車、表演藝術、幼保、資訊、美容、資料處理、多媒體、觀光、時尚、烘焙、水電等技職課程，另有實用技能與建教班。,各專業科依課程辦理實習實作、技能檢定、作品製作與建教合作；115學年度亦有建教合作班招生。,學校官網未標示115學年度固定學生專車完整路線。,固定通勤站點與時間網站未標示；Google地圖欄已依官方校址建立查詢入口。,學校官網未標示115學年度一般生校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E6%9D%B1%E5%90%B3%E5%B7%A5%E5%AE%B6+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AE%A3%E4%BF%A1%E8%A1%97252%E8%99%9F; https://www.dwvs.cy.edu.tw/,https://www.dwvs.cy.edu.tw/,https://www.dwvs.cy.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E7%A7%81%E7%AB%8B%E6%9D%B1%E5%90%B3%E5%B7%A5%E5%AE%B6+600+%E5%98%89%E7%BE%A9%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AE%A3%E4%BF%A1%E8%A1%97252%E8%99%9F,https://www.dwvs.cy.edu.tw/,https://www.dwvs.cy.edu.tw/,https://www.dwvs.cy.edu.tw/
