排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,分數來源備註,資優班/特色班,排序分數,課程方向,實習／專題,交通方式,通勤資訊,住宿資訊,生活資料來源,交通資料來源,住宿資料來源,Google地圖,地址資料來源,課程資料來源,實習專題資料來源
,091311,私立文生高中,私立,雲林區學校名錄,高中,男女校,雲林縣,四湖鄉,雲林縣四湖鄉中正路509號,https://www.svsh.ylc.edu.tw/xoops/,(05)7872024,普通科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,普通高中；天主教學校教育特色，實際特色班別依115學年度校方公告。,,普通高中；天主教學校教育特色，實際特色班別依115學年度校方公告。,不設技職類固定實習；以探究與實作、自主學習及學習歷程成果為主。網站未標示115學年度全校統一專題題目。,校方115年7月辦理學生交通車委外招標，確認有交通車服務。,115學年度完整固定站點與時刻表網站未標示。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%9B%9B%E6%B9%96%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF509%E8%99%9F; https://www.svsh.ylc.edu.tw/xoops/,https://www.svsh.ylc.edu.tw/xoops/,https://www.svsh.ylc.edu.tw/xoops/,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%9B%9B%E6%B9%96%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF509%E8%99%9F,https://www.svsh.ylc.edu.tw/xoops/,https://www.svsh.ylc.edu.tw/xoops/,https://www.svsh.ylc.edu.tw/xoops/
,091312,私立巨人高中,私立,雲林區學校名錄,綜高,男女校,雲林縣,北港鎮,雲林縣北港鎮大同路647號,https://www.tssh.ylc.edu.tw/,05-7835937,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,綜合高中藥學護理學程為主要特色，升學方向聚焦藥學、護理及醫護相關科系。,,綜合高中藥學護理學程為主要特色，升學方向聚焦藥學、護理及醫護相關科系。,以藥學護理學程之生物、健康與護理等專業升學課程與實作學習為特色；網站未標示115學年度全校統一專題題目。,官網設「交通位置」頁；網站未標示115學年度固定學生專車完整路線。,固定通勤班次與時間網站未標示；本表不自行補寫路線。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%8C%97%E6%B8%AF%E9%8E%AE%E5%A4%A7%E5%90%8C%E8%B7%AF647%E8%99%9F; https://www.tssh.ylc.edu.tw/,https://www.tssh.ylc.edu.tw/,https://www.tssh.ylc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%8C%97%E6%B8%AF%E9%8E%AE%E5%A4%A7%E5%90%8C%E8%B7%AF647%E8%99%9F,https://www.tssh.ylc.edu.tw/,https://www.tssh.ylc.edu.tw/show_cores.aspx?getId=3D5ADCBDA52F6275,https://www.tssh.ylc.edu.tw/show_cores.aspx?getId=3D5ADCBDA52F6275
,091316,私立揚子高中,私立,雲林區學校名錄,高中,男女校,雲林縣,虎尾鎮,632 雲林縣虎尾鎮林森路二段541號,https://www.ytjh.ylc.edu.tw/,05-6330181,普通科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,普通高中；數理實驗班與一般普通科課程並行。,,普通高中；數理實驗班與一般普通科課程並行。,不設技職類固定實習；以探究與實作、自主學習及學習歷程成果為主。網站未標示115學年度全校統一專題題目。,官網設「地理位置／交通資訊」入口；網站未標示115學年度固定學生專車完整站點表。,固定通勤班次與時間網站未標示；本表不自行補寫路線。,校方官網設「住管組」及「住宿資訊／專業住宿管理」入口，可確認有住宿管理制度；115學年度床位與申請細節網站未標示。,https://www.google.com/maps/search/?api=1&query=632+%E9%9B%B2%E6%9E%97%E7%B8%A3%E8%99%8E%E5%B0%BE%E9%8E%AE%E6%9E%97%E6%A3%AE%E8%B7%AF%E4%BA%8C%E6%AE%B5541%E8%99%9F; https://www.ytjh.ylc.edu.tw/,https://www.ytjh.ylc.edu.tw/,https://www.ytjh.ylc.edu.tw/,https://www.google.com/maps/search/?api=1&query=632+%E9%9B%B2%E6%9E%97%E7%B8%A3%E8%99%8E%E5%B0%BE%E9%8E%AE%E6%9E%97%E6%A3%AE%E8%B7%AF%E4%BA%8C%E6%AE%B5541%E8%99%9F,https://www.ytjh.ylc.edu.tw/,https://www.ytjh.ylc.edu.tw/administration/9/130,https://www.ytjh.ylc.edu.tw/administration/9/130
,091318,財團法人義峰高中,私立,雲林區學校名錄,高職,男女校,雲林縣,林內鄉,643 雲林縣林內鄉烏麻村長源201號,https://www.yfsh.ylc.edu.tw/,05-5800099,餐飲管理科(日)；電子商務科(日)；照顧服務科(日)；多媒體動畫科(日)；農園藝整理服務科(日)；餐飲技術科(日)；美容造型科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,餐飲、電子商務、照顧服務、多媒體動畫、農園藝整理服務、美容造型等技職特色。,,餐飲、電子商務、照顧服務、多媒體動畫、農園藝整理服務、美容造型等技職特色。,餐旅、多媒體動畫、電子商務、時尚造型、照顧服務等科依115學年度課程計畫辦理專業實習、建教或專題成果。,官網設「交通位置」入口；網站未標示115學年度固定學生專車完整路線。,固定通勤班次與時間網站未標示；本表不自行補寫路線。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=643+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%9E%97%E5%85%A7%E9%84%89%E7%83%8F%E9%BA%BB%E6%9D%91%E9%95%B7%E6%BA%90201%E8%99%9F; https://www.yfsh.ylc.edu.tw/,https://www.yfsh.ylc.edu.tw/,https://www.yfsh.ylc.edu.tw/,https://www.google.com/maps/search/?api=1&query=643+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%9E%97%E5%85%A7%E9%84%89%E7%83%8F%E9%BA%BB%E6%9D%91%E9%95%B7%E6%BA%90201%E8%99%9F,https://www.yfsh.ylc.edu.tw/,https://www.yfsh.ylc.edu.tw/ischool/publish_page/0/?cid=40,https://www.yfsh.ylc.edu.tw/ischool/publish_page/0/?cid=40
,091319,福智高中,私立,雲林區學校名錄,高中,男女校,雲林縣,古坑鄉,雲林縣古坑鄉麻園村平和23號,https://www.bwjh.ylc.edu.tw/,(05)5828223,普通科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,住宿型普通高中，重視德育、生命教育、人文素養與一般高中升學課程。,,住宿型普通高中，重視德育、生命教育、人文素養與一般高中升學課程。,不設技職類固定實習；以探究與實作、自主學習及學習歷程成果為主。網站未標示115學年度全校統一專題題目。,學校官網未標示115學年度固定學生專車或完整大眾運輸到校路線。,固定通勤站點與時間網站未標示；本表不自行補寫路線。,福智高中為住宿型學校，官網另公布學生宿舍管理要點；住宿安排依校方規定。,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%8F%A4%E5%9D%91%E9%84%89%E9%BA%BB%E5%9C%92%E6%9D%91%E5%B9%B3%E5%92%8C23%E8%99%9F; https://www.bwjh.ylc.edu.tw/,https://www.bwjh.ylc.edu.tw/,https://www.bwjh.ylc.edu.tw/a01/,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%8F%A4%E5%9D%91%E9%84%89%E9%BA%BB%E5%9C%92%E6%9D%91%E5%B9%B3%E5%92%8C23%E8%99%9F,https://www.bwjh.ylc.edu.tw/,https://www.bwjh.ylc.edu.tw/,https://www.bwjh.ylc.edu.tw/
,091320,雲林縣維多利亞實驗高中,私立,雲林區學校名錄,高中,男女校,雲林縣,斗六市,640 雲林縣斗六市鎮南路1110號,https://www.victoria.ylc.edu.tw/,(05)5378899,普通科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,雙語實驗教育高中；課程具國際化與雙語學習特色，詳細高中課程依校方及官方課程計畫。,,雙語實驗教育高中；課程具國際化與雙語學習特色，詳細高中課程依校方及官方課程計畫。,不設技職類固定實習；以雙語／國際課程之探究、專題、發表與學習成果為主，實際內容依校方課程計畫。,學校官網未標示115學年度固定學生專車完整路線。,固定通勤站點與時間網站未標示；本表不自行補寫路線。,校方公布學生宿舍輔導及管理辦法，可確認設有住宿制度；實際115學年度床位與申請依校方公告。,https://www.google.com/maps/search/?api=1&query=640+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%85%AD%E5%B8%82%E9%8E%AE%E5%8D%97%E8%B7%AF1110%E8%99%9F; https://www.victoria.ylc.edu.tw/,https://www.victoria.ylc.edu.tw/,https://sites.google.com/a/victoria.ylc.edu.tw/senior/%E5%AD%B8%E7%94%9F%E5%B0%88%E5%8D%80/%E5%AD%B8%E7%94%9F%E8%BE%A6%E6%B3%95%E8%A6%8F%E7%AB%A0,https://www.google.com/maps/search/?api=1&query=640+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%85%AD%E5%B8%82%E9%8E%AE%E5%8D%97%E8%B7%AF1110%E8%99%9F,https://www.victoria.ylc.edu.tw/,https://www.victoria.ylc.edu.tw/,https://www.victoria.ylc.edu.tw/
,091410,私立大成商工,私立,雲林區學校名錄,高職,男女校,雲林縣,虎尾鎮,632 雲林縣虎尾鎮成平街21號,http://web.tcvhs.ylc.edu.tw/web/welcome.html,(05)6322534,汽車科(日)；餐飲管理科(日)；餐飲管理科(夜)；汽車修護科(日)；水電技術科(日)；餐飲技術科(日)；多媒體技術科(日)；美髮技術科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,汽車、餐飲管理及實用技能方向；另有進修部餐飲管理科。,,汽車、餐飲管理及實用技能方向；另有進修部餐飲管理科。,各專業科依115學年度課程計畫辦理實習實作、技能訓練與專題製作；未有全校統一題目時以各科／實習處公告為準。,學校官網未標示115學年度固定學生專車完整路線。,固定通勤站點與時間網站未標示；本表不自行補寫路線。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=632+%E9%9B%B2%E6%9E%97%E7%B8%A3%E8%99%8E%E5%B0%BE%E9%8E%AE%E6%88%90%E5%B9%B3%E8%A1%9721%E8%99%9F; http://web.tcvhs.ylc.edu.tw/web/welcome.html,http://web.tcvhs.ylc.edu.tw/web/welcome.html,http://web.tcvhs.ylc.edu.tw/web/welcome.html,https://www.google.com/maps/search/?api=1&query=632+%E9%9B%B2%E6%9E%97%E7%B8%A3%E8%99%8E%E5%B0%BE%E9%8E%AE%E6%88%90%E5%B9%B3%E8%A1%9721%E8%99%9F,http://web.tcvhs.ylc.edu.tw/web/welcome.html,http://web.tcvhs.ylc.edu.tw/web/welcome.html,http://web.tcvhs.ylc.edu.tw/web/welcome.html
,091414,私立大德工商,私立,雲林區學校名錄,高職,男女校,雲林縣,斗南鎮,630 雲林縣斗南鎮大同路400號,https://www.ddvs.ylc.edu.tw/,(05)5970977,汽車科(日)；資訊科(日)；資料處理科(夜)；餐飲管理科(日)；電子商務科(日)；餐飲服務科(日)；水電技術科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,汽車、資訊、餐飲管理、電子商務等技職課程，並設進修部及實用技能學程。,,汽車、資訊、餐飲管理、電子商務等技職課程，並設進修部及實用技能學程。,各專業科依115學年度課程計畫辦理實習實作、技能訓練與專題製作；未有全校統一題目時以各科／實習處公告為準。,校方交通資訊明列備有二十餘部校車，雲林縣及各鄉鎮設有定點供學生上下學。,實際115學年度站點與時間依校方當期交通公告；網站交通頁未公開全部時刻。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=630+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%8D%97%E9%8E%AE%E5%A4%A7%E5%90%8C%E8%B7%AF400%E8%99%9F; https://www.ddvs.ylc.edu.tw/,https://www.ddvs.ylc.edu.tw/ischool/publish_page/0/?cid=661,https://www.ddvs.ylc.edu.tw/,https://www.google.com/maps/search/?api=1&query=630+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%8D%97%E9%8E%AE%E5%A4%A7%E5%90%8C%E8%B7%AF400%E8%99%9F,https://www.ddvs.ylc.edu.tw/,https://www.ddvs.ylc.edu.tw/home?cid=687,https://www.ddvs.ylc.edu.tw/home?cid=687
,094301,雲林縣立斗南高中,公立,雲林區學校名錄,高中,男女校,雲林縣,斗南鎮,雲林縣斗南鎮西歧里中山路212號,https://dnsh.ylc.edu.tw/Default.aspx,05-5972059,普通科(日)；體育班(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,普通高中；另有雙語實驗班、科技數理實驗班及體育菁英班等校本特色。,,普通高中；另有雙語實驗班、科技數理實驗班及體育菁英班等校本特色。,不設技職類固定實習；以探究與實作、自主學習及學習歷程成果為主。網站未標示115學年度全校統一專題題目。,115學年度校方已公告交通車路線票價表；暑輔另有臺西客運與泰川客運專車／班車路線。,115-1固定路線與票價依校方8月公布資料；暑輔時刻不直接視為開學後時刻。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%8D%97%E9%8E%AE%E8%A5%BF%E6%AD%A7%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF212%E8%99%9F; https://dnsh.ylc.edu.tw/Default.aspx,https://dnsh.ylc.edu.tw/Default.aspx,https://dnsh.ylc.edu.tw/Default.aspx,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%96%97%E5%8D%97%E9%8E%AE%E8%A5%BF%E6%AD%A7%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF212%E8%99%9F,https://dnsh.ylc.edu.tw/Default.aspx,https://dnsh.ylc.edu.tw/Highschoolcurriculumplan.htm,https://dnsh.ylc.edu.tw/Highschoolcurriculumplan.htm
,094307,雲林縣立麥寮高中,公立,雲林區學校名錄,高中,男女校,雲林縣,麥寮鄉,63850 雲林縣麥寮鄉中興路310號,https://mljh.ylc.edu.tw/,05-6932050,普通科(日)；體育班(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,普通高中；以一般高中課程、多元選修、自主學習及校本特色活動為主。,,普通高中；以一般高中課程、多元選修、自主學習及校本特色活動為主。,不設技職類固定實習；以探究與實作、自主學習及學習歷程成果為主。網站未標示115學年度全校統一專題題目。,115學年度第1學期校方已公告鄉內與鄉外交通車時刻表，8月28日返校日及8月31日開學日起可搭乘。,搭乘學生需依校方115-1調查表登記，並依各鄉內／鄉外路線時刻表候車。,校方設學生宿舍，官網115學年度仍有宿舍生活輔導人員甄選，校內分機資料亦列學生宿舍與宿舍管理員。,https://www.google.com/maps/search/?api=1&query=63850+%E9%9B%B2%E6%9E%97%E7%B8%A3%E9%BA%A5%E5%AF%AE%E9%84%89%E4%B8%AD%E8%88%88%E8%B7%AF310%E8%99%9F; https://mljh.ylc.edu.tw/,https://mljh.ylc.edu.tw/News_Content.aspx?n=106128&s=390139&sms=55597,https://mljh.ylc.edu.tw/cp.aspx?n=108815,https://www.google.com/maps/search/?api=1&query=63850+%E9%9B%B2%E6%9E%97%E7%B8%A3%E9%BA%A5%E5%AF%AE%E9%84%89%E4%B8%AD%E8%88%88%E8%B7%AF310%E8%99%9F,https://mljh.ylc.edu.tw/,https://mljh.ylc.edu.tw/cl.aspx?Create=1&n=110144,https://mljh.ylc.edu.tw/cl.aspx?Create=1&n=110144
,094308,雲林縣立古坑華德福實驗高級中學,公立,雲林區學校名錄,高中,男女校,雲林縣,古坑鄉,雲林縣古坑鄉崁腳村南昌6-27號,https://gwehs.ylc.edu.tw/,05-6341003,普通科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,華德福實驗教育，以主題課程、藝術、手作、戶外挑戰、戲劇與生活實踐為核心。,,華德福實驗教育，以主題課程、藝術、手作、戶外挑戰、戲劇與生活實踐為核心。,以華德福主題學習、藝術／手作、戶外週、戲劇公演與生活實踐作為主要實作與成果形式。,校方首頁直接提供學校交通位置及交通車路線時間表。,學生交通車依校方目前公布路線時間表搭乘；網站未以文字列出全部站點。,學校官網未標示115學年度校內學生宿舍申請資訊。,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%8F%A4%E5%9D%91%E9%84%89%E5%B4%81%E8%85%B3%E6%9D%91%E5%8D%97%E6%98%8C6-27%E8%99%9F; https://gwehs.ylc.edu.tw/,https://gwehs.ylc.edu.tw/,https://gwehs.ylc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%8F%A4%E5%9D%91%E9%84%89%E5%B4%81%E8%85%B3%E6%9D%91%E5%8D%97%E6%98%8C6-27%E8%99%9F,https://gwehs.ylc.edu.tw/,https://gwehs.ylc.edu.tw/,https://gwehs.ylc.edu.tw/
,094326,雲林縣立蔦松藝術高中,公立,雲林區學校名錄,高中,男女校,雲林縣,水林鄉,652002 雲林縣水林鄉松北村一之一號,https://nsjh.ylc.edu.tw/,05-7841801,普通科(日),,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,藝術單科型高中，重點為舞蹈、美術、傳統藝術等專業藝術學習與展演。,,藝術單科型高中，重點為舞蹈、美術、傳統藝術等專業藝術學習與展演。,以舞蹈、美術、音樂／傳統藝術之術科訓練、作品製作與公開展演為主要實作成果。,校方交通資訊明列自駕可由台61西濱快速道路水井出口轉雲150鄉道，約7分鐘到校。,網站未標示115學年度固定學生專車或固定大眾運輸班次。,校方目前有3棟學生宿舍：4人套房120床、6人雅房144床、6人雅房100床，合計364床；實際入住資格依校方規定。,https://www.google.com/maps/search/?api=1&query=652002+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%B0%B4%E6%9E%97%E9%84%89%E6%9D%BE%E5%8C%97%E6%9D%91%E4%B8%80%E4%B9%8B%E4%B8%80%E8%99%9F; https://nsjh.ylc.edu.tw/,https://nsjh.ylc.edu.tw/News_Content.aspx?n=100161&s=168326,https://nsjh.ylc.edu.tw/cp.aspx?n=99688,https://www.google.com/maps/search/?api=1&query=652002+%E9%9B%B2%E6%9E%97%E7%B8%A3%E6%B0%B4%E6%9E%97%E9%84%89%E6%9D%BE%E5%8C%97%E6%9D%91%E4%B8%80%E4%B9%8B%E4%B8%80%E8%99%9F,https://nsjh.ylc.edu.tw/,https://nsjh.ylc.edu.tw/,https://nsjh.ylc.edu.tw/
