排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,最低錄取分數,分數年度,分數來源備註,資優班/特色班,排序分數,課程方向,實習／專題,適合學生,正式簡章連結,交通方式,通勤資訊,住宿資訊,生活資料來源
,050303,國立苗栗高中,公立,竹苗區學校名錄,普通科,,苗栗縣,苗栗市,苗栗縣苗栗市至公路183號,,(037)320072,普通科(日)；美術班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,050310,國立竹南高中,公立,竹苗區學校名錄,普通科／專業群科,,苗栗縣,竹南鎮,苗栗縣竹南鎮中正路98號,,(037)476855,普通科(日)；化工科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,050314,國立卓蘭高中,公立,竹苗區學校名錄,普通科／專業群科／進修部,,苗栗縣,卓蘭鎮,苗栗縣卓蘭鎮老庄161號,,(04)25892007,普通科(日)；商業經營科(日)；國際貿易科(日)；資料處理科(日)；資料處理科(夜)；電子商務科(日)；應用英語科(日)；幼兒保育科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,050315,國立苑裡高中,公立,竹苗區學校名錄,普通科,,苗栗縣,苑裡鎮,苗栗縣苑裡鎮育才街100號,,(037)868680,普通科(日)；美術班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,050401,國立大湖農工,公立,竹苗區學校名錄,專業群科／實用技能學程,,苗栗縣,大湖鄉,苗栗縣大湖鄉大寮村竹高屋68號,,(037)992216,園藝科(日)；食品加工科(日)；機械科(日)；電機科(日)；室內空間設計科(日)；綜合職能科(日)；水電技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,050404,國立苗栗農工,公立,竹苗區學校名錄,專業群科／實用技能學程,,苗栗縣,苗栗市,苗栗縣苗栗市經國路二段491號,,(037)329281,農場經營科(日)；園藝科(日)；森林科(日)；食品加工科(日)；畜產保健科(日)；機械科(日)；板金科(日)；電機科(日)；化工科(日)；電機空調科(日)；生物產業機電科(日)；家政科(日)；餐飲服務科(日)；茶葉技術科(日)；家電技術科(日)；電腦繪圖科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,050407,國立苗栗高商,公立,竹苗區學校名錄,進修部／專業群科,,苗栗縣,苗栗市,苗栗縣苗栗市電台街7號,,(037)356001,商業經營科(夜)；國際貿易科(日)；會計事務科(日)；資料處理科(日)；資料處理科(夜)；多媒體設計科(日)；應用英語科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,051302,私立君毅高中,私立,竹苗區學校名錄,普通科／專業群科／進修部／實用技能學程,,苗栗縣,竹南鎮,苗栗縣竹南鎮公義路245號,,(037)622009,普通科(日)；資訊科(日)；資料處理科(日)；資料處理科(夜)；觀光事業科(日)；餐飲管理科(日)；餐飲管理科(夜)；水電技術科(日)；餐飲技術科(日)；多媒體技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,051306,私立建臺高中,私立,竹苗區學校名錄,普通科,,苗栗縣,苗栗市,苗栗縣苗栗市福麗里至公路251號,,(037)353270,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,051307,私立全人實驗高中,私立,竹苗區學校名錄,普通科,,苗栗縣,卓蘭鎮,苗栗縣卓蘭鎮內灣141之3號,,(04)25896909,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,051408,私立中興商工,私立,竹苗區學校名錄,專業群科／進修部／實用技能學程,,苗栗縣,竹南鎮,苗栗縣竹南鎮大營路211號,,(037)467360,汽車科(日)；資訊科(日)；資料處理科(夜)；餐飲管理科(日)；時尚造型科(日)；汽車修護科(日)；餐飲技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,051413,私立龍德家商,私立,竹苗區學校名錄,專業群科／實用技能學程,,苗栗縣,苑裡鎮,苗栗縣苑裡鎮房裡里南房75之1號,,(037)851277,家具木工科(日)；烘焙食品科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,054308,苗栗縣立三義高中,公立,竹苗區學校名錄,普通科／專業群科,,苗栗縣,三義鄉,苗栗縣三義鄉廣盛村11鄰122號,,(037)872015,普通科(日)；餐飲管理科(日)；多媒體設計科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,054309,苗栗縣立苑裡高中,公立,竹苗區學校名錄,普通科／專業群科,,苗栗縣,苑裡鎮,苗栗縣苑裡鎮客庄里1鄰2號,,(037)861042,普通科(日)；體育班(日)；商業經營科(日)；廣告設計科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,054317,苗栗縣立興華高中,公立,竹苗區學校名錄,普通科／專業群科,,苗栗縣,頭份市,苗栗縣頭份市中正㇐路401號,,(037)663403,普通科(日)；體育班(日)；商業經營科(日)；資料處理科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,054333,苗栗縣立大同高中,公立,竹苗區學校名錄,普通科,,苗栗縣,竹南鎮,苗栗縣竹南鎮大埔里六鄰公義路890號,,(037)580566,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,180301,國立竹科實驗高級中等學校,公立,竹苗區學校名錄,普通科,,新竹市,東區,新竹市東區介壽路300號,,(03)5777011,普通科(日)；數理資優班(日)；科學班(日)；雙語部(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,180302,國立新竹女中,公立,竹苗區學校名錄,普通科,,新竹市,東區,新竹市東區中華路二段270號,,(03)5456611,普通科(日)；美術班(日)；數理資優班(日)；語文資優班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,180309,國立新竹高中,公立,竹苗區學校名錄,普通科,,新竹市,東區,新竹市東區學府路36號,,(03)5736666,普通科(日)；音樂班(日)；數理資優班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,180403,國立新竹高商,公立,竹苗區學校名錄,專業群科／進修部／實用技能學程,,新竹市,東區,新竹市東區學府路128號,,(03)5722150,商業經營科(日)；國際貿易科(日)；資料處理科(日)；流通管理科(夜)；應用英語科(日)；商用資訊科(日)；銷售事務科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,180404,國立新竹高工,公立,竹苗區學校名錄,專業群科／進修部／實用技能學程,,新竹市,東區,新竹市東區中華路二段2號,,(03)5322175,機械科(日)；機械科(夜)；板金科(日)；資訊科(日)；電機科(日)；電機科(夜)；化工科(日)；製圖科(日)；製圖科(夜)；室內空間設計科(日)；餐飲服務科(日)；機械加工科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,181305,私立光復高中,私立,竹苗區學校名錄,普通科／專業群科／進修部,,新竹市,東區,新竹市東區光復路二段153號,,(03)5753698,普通科(日)；汽車科(日)；汽車科(夜)；資訊科(日)；電子科(日)；電機科(日)；資料處理科(日)；資料處理科(夜)；廣告設計科(日)；觀光事業科(日)；觀光事業科(夜)；餐飲管理科(日)；餐飲管理科(夜)；多媒體設計科(日)；應用英語科(日)；應用日語科(日)；幼兒保育科(日)；美容科(夜)；室內設計科(日)；照顧服務科(日)；時尚造型科(日)；餐飲服務科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,181306,私立曙光女中,私立,竹苗區學校名錄,普通科／專業群科,,新竹市,東區,新竹市東區北大路61號,,(03)5325709,普通科(日)；商業經營科(日)；應用英語科(日)；應用日語科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,181307,私立磐石高中,私立,竹苗區學校名錄,普通科／專業群科／進修部,,新竹市,北區,新竹市北區西大路683號,,(03)5223946,普通科(日)；機械科(日)；電機科(日)；資料處理科(日)；資料處理科(夜),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,181308,私立世界高中,私立,竹苗區學校名錄,專業群科／實用技能學程,,新竹市,東區,新竹市東區光復路㇐段257號,,(03)5783271,汽車科(日)；美工科(日)；餐飲管理科(日)；時尚造型科(日)；餐飲服務科(日)；餐飲技術科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,183306,新竹市立成德高中,公立,竹苗區學校名錄,普通科,,新竹市,北區,新竹市北區崧嶺路128巷38號,,(03)5258748,普通科(日)；體育班(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,183307,新竹市立香山高中,公立,竹苗區學校名錄,普通科／進修部／專業群科,,新竹市,香山區,新竹市香山區元培街124號,,(03)5384332,普通科(日)；普通科(夜)；體育班(日)；美術工藝科(日)；資料處理科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,183313,新竹市立建功高中,公立,竹苗區學校名錄,普通科,,新竹市,東區,新竹市東區建功二路17號,,(03)5745892,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
,183314,新竹市數位實驗高中,公立,竹苗區學校名錄,普通科,,新竹市,香山區,新竹市香山區延平路二段76號,,(03)6211165,普通科(日),,,,,教育部統計處《高級中等學校概況統計》114學年度校別資料；115學年度實際招生名額待該區免試入學委員會公告端點恢復後再寫入。,請以各校當年度公告為準,
